Family,Species,Body mass (g),Flapper,Migrant,Incubation duration (days),Fledging duration (days),Developmental duration (days)
Anhimidae,Chauna_torquata,3925,1,0,44.2,67.5,111.7
Anhingidae,Anhinga_anhinga,1235,0,0,27.2,42,69.3
Anhingidae,Anhinga_melanogaster,1499,0,0,28,50.8,78.8
Anhingidae,Anhinga_novaehollandiae,1499,0,0,28,50.8,78.8
Anhingidae,Anhinga_rufa,1499,0,0,25,50.8,75.7
Anseranatidae,Anseranas_semipalmata,2232.2,1,1,25.6,78.8,104.5
Apodidae,Aeronautes_saxatalis,32,1,1,24,43,67
Apodidae,Apus_affinis,23.5,1,1,22.3,39.2,61.6
Apodidae,Apus_apus,38.3,1,1,20.2,42.5,62.7
Apodidae,Apus_balstoni,41.6,1,0,19.6,42.5,62.1
Apodidae,Apus_barbatus,41.4,1,1,19.6,42.5,62.1
Apodidae,Apus_caffer,22.1,1,1,21.9,44,65.9
Apodidae,Apus_horus,26.1,1,0,25,41.2,66.3
Apodidae,Apus_niansae,36.3,1,1,19.8,42.7,62.5
Apodidae,Apus_nipalensis,27.2,1,0,21.6,42,63.6
Apodidae,Apus_pacificus,43.2,1,1,17,40.5,57.5
Apodidae,Apus_pallidus,41.9,1,1,21.4,46.4,67.9
Apodidae,Apus_sladeniae,41.4,1,0,19.6,42.5,62.1
Apodidae,Chaetura_brachyura,18.5,1,0,17.5,28.8,46.2
Apodidae,Chaetura_pelagica,23.5,1,1,20,23.2,43.2
Apodidae,Chaetura_vauxi,17.7,1,1,19,24,43
Apodidae,Collocalia_brevirostris,13,1,1,23,43,66
Apodidae,Collocalia_elaphra,11,1,0,27.5,42,69.5
Apodidae,Collocalia_esculenta,6.6,1,0,22,41.4,63.4
Apodidae,Collocalia_francica,9.1,1,0,22,50,72
Apodidae,Collocalia_fuciphaga,10.7,1,0,23,43,66
Apodidae,Collocalia_linchi,6,1,0,21.5,42,63.5
Apodidae,Collocalia_maxima,16.9,1,0,28,58.5,86.5
Apodidae,Collocalia_salangana,10.7,1,0,23,45.5,68.5
Apodidae,Collocalia_spodiopygia,8.7,1,0,26.9,47.5,74.4
Apodidae,Collocalia_terraereginae,11.9,1,0,26.5,48.5,75
Apodidae,Collocalia_vulcanorum,13,1,0,23,43,66
Apodidae,Cypseloides_cherriei,22.2,1,0,27,67.5,94.5
Apodidae,Cypseloides_cryptus,34.8,1,0,30,56.5,86.5
Apodidae,Cypseloides_niger,41.1,1,1,24.5,45,69.5
Apodidae,Cypsiurus_balasiensis,11.4,1,0,19,29.8,48.8
Apodidae,Cypsiurus_parvus,13.6,1,0,20,31,51
Apodidae,Hirundapus_caudacutus,104.3,1,1,40,41,81
Apodidae,Neafrapus_boehmi,14.2,1,0,18.5,40.3,58.7
Apodidae,Streptoprocne_rutila,20.4,1,0,23,40.5,63.5
Apodidae,Streptoprocne_zonaris,86.7,1,0,27.5,50,77.5
Apodidae,Tachymarptis_melba,99.1,1,1,19.9,54.8,74.6
Aramidae,Aramus_guarauna,1082.5,1,0,27,49,76
Ardeidae,Ardea_cinerea,1443,1,1,25.8,49.3,75
Ardeidae,Ardea_cocoi,1668.7,1,0,26,55,81
Ardeidae,Ardea_goliath,4468,1,0,27.8,42.7,70.5
Ardeidae,Ardea_herodias,2456,1,1,27.5,61,88.5
Ardeidae,Ardea_melanocephala,1065.7,1,0,25,49.7,74.8
Ardeidae,Ardea_pacifica,881,1,0,29,45.5,74.5
Ardeidae,Ardea_purpurea,984.2,1,1,26,47.5,73.5
Ardeidae,Ardeola_bacchus,305.4,1,1,20,30,50
Ardeidae,Ardeola_idae,266,1,1,20,15,35
Ardeidae,Ardeola_ralloides,288.5,1,1,21.8,37.5,59.2
Ardeidae,Ardeola_rufiventris,266,1,0,21,26,47
Ardeidae,Botaurus_poiciloptilus,1097,1,0,25,49,74
Ardeidae,Botaurus_stellaris,1298.6,1,1,25.5,52.5,78
Ardeidae,Bubulcus_ibis,370,1,1,23.1,32.5,55.6
Ardeidae,Butorides_striata,200.7,1,1,22.7,34.5,57.2
Ardeidae,Casmerodius_albus,872.4,1,1,25.1,41.5,66.6
Ardeidae,Egretta_caerulea,339.1,1,1,22.8,31.2,54
Ardeidae,Egretta_eulophotes,465.7,1,1,23.5,38,61.5
Ardeidae,Egretta_garzetta,434,1,1,21.5,42.5,64
Ardeidae,Egretta_gularis,356,1,0,23,43.7,66.7
Ardeidae,Egretta_novaehollandiae,549.6,1,1,25,40.8,65.8
Ardeidae,Egretta_rufescens,613.9,1,1,27.5,29.8,57.3
Ardeidae,Egretta_sacra,506.1,1,0,26.5,41.4,67.9
Ardeidae,Egretta_thula,370.5,1,1,19.5,30,49.5
Ardeidae,Egretta_tricolor,347.1,1,1,21.8,31,52.8
Ardeidae,Gorsachius_goisagi,527,1,1,20.3,36,56.3
Ardeidae,Gorsachius_leuconotus,480.2,1,1,26.8,49,75.7
Ardeidae,Gorsachius_melanolophus,413.2,1,1,33,43,76
Ardeidae,Ixobrychus_exilis,86.3,1,1,18,24.5,42.5
Ardeidae,Ixobrychus_minutus,104,1,1,18.1,27.5,45.6
Ardeidae,Ixobrychus_sinensis,94.3,1,1,18.2,19,37.2
Ardeidae,Ixobrychus_sturmii,141,1,0,17.2,12.5,29.8
Ardeidae,Mesophoyx_intermedia,464.7,1,1,24.4,35.3,59.6
Ardeidae,Nyctanassa_violacea,682.1,1,1,23,36.9,59.9
Ardeidae,Nycticorax_caledonicus,856,1,0,21.5,45.5,67
Ardeidae,Nycticorax_nycticorax,805,1,1,24.2,44.2,68.5
Ardeidae,Syrigma_sibilatrix,462.9,1,1,28,42,70
Artamidae,Artamus_cinereus,35.6,1,0,13.8,17.1,30.8
Artamidae,Artamus_cyanopterus,33.8,1,0,15.4,18,33.4
Artamidae,Artamus_minor,16.5,1,0,16,18,34
Artamidae,Artamus_personatus,34.6,1,0,13,15.2,28.3
Artamidae,Artamus_superciliosus,35.5,1,0,13.1,14.1,27.1
Atrichornithidae,Atrichornis_clamosus,41.8,1,0,37.4,24.8,62.1
Atrichornithidae,Atrichornis_rufescens,24,1,0,37,24.5,61.5
Balaenicipitidae,Balaeniceps_rex,5604.5,1,0,30,102.5,132.5
Bombycillidae,Bombycilla_cedrorum,31.8,1,1,13,18,31
Bombycillidae,Bombycilla_garrulus,54.4,1,1,14.9,17.5,32.4
Bombycillidae,Bombycilla_japonica,59,1,1,15.5,16,31.5
Bombycillidae,Hypocolius_ampelinus,52.3,1,1,14,13.5,27.5
Bombycillidae,Phainopepla_nitens,22.3,1,1,14.3,19.3,33.5
Bombycillidae,Ptilogonys_caudatus,36.2,1,0,16.5,24.5,41
Bombycillidae,Ptilogonys_cinereus,33.6,1,0,16.5,21.5,38
Brachypteraciidae,Brachypteracias_leptosomus,185.1,1,0,24,30,54
Brachypteraciidae,Brachypteracias_squamiger,155,1,0,18,24,42
Bucconidae,Hapaloptila_castanea,80.3,1,0,16.5,37.5,54
Bucconidae,Malacoptila_striata,44.1,1,0,12,19.5,31.5
Bucerotidae,Aceros_cassidix,2360,1,0,33.5,100,133.5
Bucerotidae,Aceros_corrugatus,1590,1,0,29,69,98
Bucerotidae,Aceros_undulatus,2241.6,1,0,39.2,93.3,132.5
Bucerotidae,Anorrhinus_austeni,901.3,1,0,30,62,92
Bucerotidae,Anorrhinus_galeritus,1181.3,1,0,30,60,90
Bucerotidae,Anthracoceros_albirostris,833.9,1,0,26,52,78
Bucerotidae,Anthracoceros_coronatus,780.9,1,0,29.5,49,78.5
Bucerotidae,Anthracoceros_malayanus,1050,1,0,30,50,80
Bucerotidae,Buceros_bicornis,2845,1,0,35,84,119
Bucerotidae,Buceros_rhinoceros,2377,1,0,41.5,79,120.5
Bucerotidae,Bycanistes_brevis,1195.6,1,0,40,68.2,108.2
Bucerotidae,Bycanistes_bucinator,646.2,1,0,24,50,74
Bucerotidae,Bycanistes_subcylindricus,1218.7,1,0,42,74.5,116.5
Bucerotidae,Ocyceros_birostris,375,1,0,21,45,66
Bucerotidae,Ocyceros_gingalensis,238,1,0,29,55,84
Bucerotidae,Ocyceros_griseus,291.3,1,0,40,46,86
Bucerotidae,Penelopides_affinis,474,1,0,25,50.5,75.5
Bucerotidae,Penelopides_exarhatus,370,1,0,17.5,62.5,80
Bucerotidae,Penelopides_manillae,437,1,0,29.5,57.5,87
Bucerotidae,Penelopides_panini,471.3,1,0,32.5,36.5,69
Bucerotidae,Tockus_alboterminatus,224.1,1,0,26,50.5,76.5
Bucerotidae,Tockus_bradfieldi,196.5,1,0,38,48,86
Bucerotidae,Tockus_deckeni,173.4,1,0,27.5,47.2,74.8
Bucerotidae,Tockus_erythrorhynchus,142.7,1,0,27.3,43.7,71.1
Bucerotidae,Tockus_jacksoni,173.4,1,0,25,46,71
Bucerotidae,Tockus_leucomelas,192.9,1,0,24,45,69
Bucerotidae,Tockus_monteiri,326.9,1,0,25.5,44.5,70
Bucerotidae,Tockus_nasutus,189.8,1,0,25,35.5,60.5
Bucorvidae,Bucorvus_abyssinicus,4000,1,0,39,73,112
Bucorvidae,Bucorvus_cafer,3832.1,1,0,40,86,126
Burhinidae,Burhinus_capensis,424,1,0,27,56,83
Burhinidae,Burhinus_grallarius,658,1,0,25,59,84
Burhinidae,Burhinus_oedicnemus,459,1,1,25,39,64
Burhinidae,Burhinus_vermiculatus,316.4,1,0,23.5,61.5,85
Burhinidae,Esacus_giganteus,1014.2,1,0,30,84,114
Callaeidae,Callaeas_cinereus,225.5,1,0,20.3,31,51.3
Callaeidae,Philesturnus_carunculatus,74.9,1,0,19.7,24.5,44.2
Campephagidae,Campephaga_flava,30.3,1,0,20,21.5,41.5
Campephagidae,Campephaga_quiscalina,35.6,1,0,20,22,42
Campephagidae,Coracina_javensis,91.5,1,0,21.5,22.5,44
Campephagidae,Coracina_macei,91.5,1,0,21.5,22.5,44
Campephagidae,Coracina_maxima,127,1,0,19,29,48
Campephagidae,Coracina_newtoni,68,1,0,23,20,43
Campephagidae,Coracina_novaehollandiae,116.6,1,0,22,23.2,45.2
Campephagidae,Coracina_papuensis,65.7,1,0,21.5,22,43.5
Campephagidae,Coracina_pectoralis,54.4,1,0,23,27,50
Campephagidae,Coracina_personata,91.5,1,0,21.5,22.5,44
Campephagidae,Coracina_tenuirostris,59.8,1,1,22,27,49
Campephagidae,Coracina_typica,42.9,1,0,24.5,23,47.5
Campephagidae,Lalage_leucopygialis,29,1,0,14,12,26
Campephagidae,Lalage_nigra,28.4,1,0,14,12,26
Campephagidae,Lalage_sueurii,26,1,0,15,13,28
Campephagidae,Lalage_tricolor,25.3,1,1,14,12,26
Caprimulgidae,Caprimulgus_aegyptius,78.1,1,1,17.5,28,45.5
Caprimulgidae,Caprimulgus_carolinensis,112,1,1,20,17,37
Caprimulgidae,Caprimulgus_europaeus,68.8,1,1,18.2,17.2,35.5
Caprimulgidae,Caprimulgus_fossii,58.7,1,1,15.5,18,33.5
Caprimulgidae,Caprimulgus_indicus,88.5,1,1,17,17,34
Caprimulgidae,Caprimulgus_macrurus,66.2,1,0,20.3,24.5,44.7
Caprimulgidae,Caprimulgus_natalensis,79.3,1,0,20,8,28
Caprimulgidae,Caprimulgus_nigrescens,36.3,1,0,17,14,31
Caprimulgidae,Caprimulgus_noctitherus,44.5,1,0,19.1,17,36.1
Caprimulgidae,Caprimulgus_pectoralis,52.9,1,0,18,18,36
Caprimulgidae,Caprimulgus_ruficollis,89.5,1,1,16.5,17,33.5
Caprimulgidae,Caprimulgus_rufigena,53.3,1,0,16,19,35
Caprimulgidae,Caprimulgus_tristigma,79.3,1,0,19.3,19.5,38.8
Caprimulgidae,Caprimulgus_vociferus,53.7,1,1,19.3,17.5,36.8
Caprimulgidae,Caprimulgus_whitelyi,42.5,1,0,14,36,50
Caprimulgidae,Chordeiles_acutipennis,49.2,1,1,18.5,21,39.5
Caprimulgidae,Chordeiles_gundlachii,64.6,1,1,19,21,40
Caprimulgidae,Chordeiles_minor,79.3,1,1,18.8,23,41.7
Caprimulgidae,Eleothreptus_candicans,47.7,1,0,19,19.5,38.5
Caprimulgidae,Eurostopodus_argus,96.7,1,0,31,24.5,55.5
Caprimulgidae,Eurostopodus_mystacalis,138.8,1,1,25,31,56
Caprimulgidae,Lurocalis_semitorquatus,76.3,1,0,22,24,46
Caprimulgidae,Nyctidromus_albicollis,55.9,1,0,19.5,23,42.5
Caprimulgidae,Phalaenoptilus_nuttallii,48.6,1,1,20.3,21.3,41.5
Cardinalidae,Cardinalis_cardinalis,42.8,1,0,12.5,11.9,24.4
Cardinalidae,Cardinalis_sinuatus,35.3,1,0,14,11.5,25.5
Cardinalidae,Caryothraustes_poliogaster,39.7,1,0,13.3,11.5,24.8
Cardinalidae,Cyanocompsa_cyanoides,31.2,1,0,13.5,11.5,25
Cardinalidae,Granatellus_venustus,10.8,1,0,14,9,23
Cardinalidae,Habia_fuscicauda,37.7,1,0,12.8,10,22.8
Cardinalidae,Habia_rubica,32.5,1,0,13.3,10,23.2
Cardinalidae,Pheucticus_chrysogaster,56.1,1,0,15,11,26
Cardinalidae,Pheucticus_ludovicianus,43.5,1,1,12.3,10.2,22.6
Cardinalidae,Pheucticus_melanocephalus,46.3,1,1,12.7,11.8,24.5
Cardinalidae,Piranga_ludoviciana,29.1,1,1,13,12.1,25.1
Cardinalidae,Piranga_olivacea,28.5,1,1,13.5,11.8,25.3
Cardinalidae,Piranga_rubra,29.6,1,1,11.8,10,21.8
Cardinalidae,Saltator_aurantiirostris,43.4,1,0,14,17.5,31.5
Cardinalidae,Saltator_coerulescens,54.9,1,0,14.3,16.7,31
Cardinalidae,Saltator_maximus,47.1,1,0,13.5,14,27.5
Cardinalidae,Saltator_striatipectus,38.9,1,0,13.5,13,26.5
Cardinalidae,Spiza_americana,26.5,1,1,12.3,9.6,21.9
Cariamidae,Cariama_cristata,1487.5,1,0,26.3,14,40.3
Cathartidae,Cathartes_aura,1647.1,0,1,39.4,75,114.4
Cathartidae,Coragyps_atratus,1981.1,0,0,37.5,76.2,113.8
Cathartidae,Gymnogyps_californianus,8621.4,0,0,56.3,180.3,236.5
Cathartidae,Sarcoramphus_papa,3401.2,0,0,56,85,141
Cathartidae,Vultur_gryphus,10868.1,0,0,56,180,236
Certhiidae,Certhia_americana,8.6,1,1,15,16,31
Certhiidae,Certhia_brachydactyla,8.3,1,0,15,16.3,31.3
Certhiidae,Certhia_discolor,10.4,1,1,15.5,15,30.5
Certhiidae,Certhia_familiaris,9.1,1,0,14.7,15.8,30.5
Certhiidae,Certhia_himalayana,8.9,1,1,13.5,21,34.5
Certhiidae,Certhia_hodgsoni,9.1,1,0,15,15.5,30.5
Certhiidae,Certhia_manipurensis,10.4,1,1,15.5,15,30.5
Charadriidae,Anarhynchus_frontalis,57.9,1,1,31.5,32,63.5
Charadriidae,Charadrius_alexandrinus,42.3,1,1,25.5,29.5,55
Charadriidae,Charadrius_bicinctus,59.4,1,1,28,38.5,66.5
Charadriidae,Charadrius_dubius,38.7,1,1,24.5,24.8,49.3
Charadriidae,Charadrius_hiaticula,64.1,1,1,24,24,48
Charadriidae,Charadrius_leschenaultii,74.9,1,1,24,30,54
Charadriidae,Charadrius_marginatus,46.7,1,0,27.1,32.7,59.8
Charadriidae,Charadrius_melodus,54.4,1,1,27.4,30.5,57.9
Charadriidae,Charadrius_mongolus,64,1,1,23,32.5,55.5
Charadriidae,Charadrius_montanus,98.2,1,1,29,34.2,63.3
Charadriidae,Charadrius_obscurus,146,1,0,30,38.8,68.8
Charadriidae,Charadrius_pecuarius,33.7,1,0,25.3,26.8,52
Charadriidae,Charadrius_ruficapillus,39.3,1,0,27.8,29,56.8
Charadriidae,Charadrius_semipalmatus,49.4,1,1,24.1,25.3,49.4
Charadriidae,Charadrius_thoracicus,11.5,1,0,27,31.5,58.5
Charadriidae,Charadrius_tricollaris,31.3,1,0,27.2,31,58.3
Charadriidae,Charadrius_vociferus,95.4,1,1,24.8,27.7,52.5
Charadriidae,Charadrius_wilsonia,58,1,1,24.5,21,45.5
Charadriidae,Elseyornis_melanops,32.3,1,0,24.8,29,53.7
Charadriidae,Eudromias_morinellus,108.3,1,1,26,27.5,53.5
Charadriidae,Pluvialis_apricaria,213.6,1,1,30.5,29,59.6
Charadriidae,Pluvialis_dominica,151.2,1,1,27.4,27.2,54.6
Charadriidae,Pluvialis_fulva,140.2,1,1,26.6,30,56.6
Charadriidae,Pluvialis_squatarola,237,1,1,26.6,31.5,58.1
Charadriidae,Thinornis_novaeseelandiae,60.9,1,0,27.9,46,73.9
Charadriidae,Thinornis_rubricollis,94.8,1,0,28.3,35,63.3
Charadriidae,Vanellus_armatus,156,1,0,27.8,41,68.8
Charadriidae,Vanellus_chilensis,333.1,1,0,27,30,57
Charadriidae,Vanellus_coronatus,165.5,1,0,30,30,60
Charadriidae,Vanellus_crassirostris,170,1,0,30,60.5,90.5
Charadriidae,Vanellus_gregarius,227.9,1,1,25.5,37.5,63
Charadriidae,Vanellus_indicus,178.2,1,0,27.2,38,65.3
Charadriidae,Vanellus_leucurus,132,1,1,22.8,30,52.8
Charadriidae,Vanellus_lugubris,119.5,1,1,19,45.2,64.2
Charadriidae,Vanellus_malarbaricus,140,1,0,27.5,32,59.5
Charadriidae,Vanellus_melanopterus,183,1,1,30.5,30,60.5
Charadriidae,Vanellus_miles,383,1,0,29.5,47.5,77
Charadriidae,Vanellus_senegallus,243,1,0,30.4,40,70.3
Charadriidae,Vanellus_spinosus,187.8,1,0,23.6,52.8,76.4
Charadriidae,Vanellus_tectus,100,1,0,27.2,33,60.3
Charadriidae,Vanellus_tricolor,183.5,1,0,27.5,51,78.5
Charadriidae,Vanellus_vanellus,218.2,1,1,26.6,37.5,64.1
Chionidae,Chionis_albus,669.5,1,1,30,55,85
Chionidae,Chionis_minor,522.5,1,0,28.9,52.5,81.4
Chloropseidae,Chloropsis_aurifrons,32.5,1,0,14,15,29
Chloropseidae,Chloropsis_hardwickii,32.5,1,0,13,12,25
Ciconiidae,Anastomus_lamelligerus,1079.1,0,0,26.5,52.5,79
Ciconiidae,Anastomus_oscitans,1120,0,0,28.5,35.5,64
Ciconiidae,Ciconia_abdimii,1398,0,1,29.5,55,84.5
Ciconiidae,Ciconia_boyciana,4192.9,0,1,33.2,58,91.2
Ciconiidae,Ciconia_ciconia,3397.9,0,1,33.5,61,94.5
Ciconiidae,Ciconia_episcopus,2061,0,0,30.5,60,90.5
Ciconiidae,Ciconia_maguari,3997.5,0,0,30.3,66.3,96.5
Ciconiidae,Ciconia_nigra,2963,0,1,35.3,67,102.3
Ciconiidae,Ciconia_stormi,2573.7,0,1,29.8,66,95.8
Ciconiidae,Ephippiorhynchus_senegalensis,6160.6,0,0,32.5,85,117.5
Ciconiidae,Jabiru_mycteria,5733.1,0,0,60.9,93.8,154.6
Ciconiidae,Leptoptilos_crumeniferus,6233.9,0,0,30,105,135
Ciconiidae,Mycteria_americana,2527.2,0,0,29,53.1,82.1
Ciconiidae,Mycteria_ibis,2077.8,0,0,30,55,85
Ciconiidae,Mycteria_leucocephala,3180,0,1,30,60,90
Cinclidae,Cinclus_cinclus,61.6,1,1,16,22,38
Cinclidae,Cinclus_mexicanus,56.3,1,0,16,20.3,36.2
Cinclidae,Cinclus_pallasii,76.5,1,0,16.5,22.5,39
Cinclosomatidae,Cinclosoma_castanotum,72.7,1,0,14.5,12.5,27
Cinclosomatidae,Cinclosoma_punctatum,113.3,1,0,14,14,28
Cisticolidae,Apalis_cinerea,9.8,1,0,13.5,15.5,29
Cisticolidae,Apalis_flavida,8.2,1,0,13,16,29
Cisticolidae,Apalis_thoracica,11.1,1,0,15.5,15.5,31
Cisticolidae,Camaroptera_brachyura,9.9,1,0,14.5,14.5,29
Cisticolidae,Cisticola_aberrans,14,1,0,14,13.5,27.5
Cisticolidae,Cisticola_aridulus,9.2,1,0,14,15.5,29.5
Cisticolidae,Cisticola_ayresii,7,1,0,12.5,14.5,27
Cisticolidae,Cisticola_brachypterus,7.7,1,0,14,17,31
Cisticolidae,Cisticola_cantans,11.7,1,0,13,16,29
Cisticolidae,Cisticola_chiniana,15.6,1,0,13.5,14,27.5
Cisticolidae,Cisticola_erythrops,14.2,1,0,14,15,29
Cisticolidae,Cisticola_exilis,7.2,1,0,11.5,13.5,25
Cisticolidae,Cisticola_fulvicapilla,8.2,1,0,13.5,14,27.5
Cisticolidae,Cisticola_galactotes,14.7,1,0,12.5,15.5,28
Cisticolidae,Cisticola_hunteri,15.5,1,0,12.5,17,29.5
Cisticolidae,Cisticola_juncidis,7.2,1,0,11.5,14.5,26
Cisticolidae,Cisticola_natalensis,16.7,1,0,18,14.5,32.5
Cisticolidae,Cisticola_pipiens,13.5,1,0,14,16,30
Cisticolidae,Cisticola_robustus,18.7,1,0,14,16.5,30.5
Cisticolidae,Cisticola_subruficapilla,10.1,1,0,14,14,28
Cisticolidae,Cisticola_textrix,10.7,1,0,14,15.5,29.5
Cisticolidae,Cisticola_tinniens,12.3,1,0,12.5,14.5,27
Cisticolidae,Eminia_lepida,19.9,1,0,12.5,16,28.5
Cisticolidae,Hypergerus_atriceps,29.6,1,0,14,12,26
Cisticolidae,Malcorus_pectoralis,10.1,1,0,12.5,12,24.5
Cisticolidae,Oreolais_pulchra,9,1,0,13.5,15.5,29
Cisticolidae,Phragmacia_substriata,10.9,1,0,16,15,31
Cisticolidae,Phyllolais_pulchella,6,1,0,11.5,16,27.5
Cisticolidae,Prinia_flavicans,8.6,1,0,13.5,13,26.5
Cisticolidae,Prinia_gracilis,7.2,1,0,12,13.5,25.5
Cisticolidae,Prinia_hypoxantha,9.8,1,0,14,15,29
Cisticolidae,Prinia_maculosa,9,1,0,14,13,27
Cisticolidae,Prinia_subflava,8.6,1,0,12.1,15.5,27.6
Cisticolidae,Scotocerca_inquieta,8.2,1,0,13,14,27
Climacteridae,Climacteris_affinis,21.7,1,0,18.2,26.5,44.7
Climacteridae,Climacteris_erythrops,23.3,1,0,18,25,43
Climacteridae,Climacteris_picumnus,29.2,1,0,15.2,23.5,38.8
Climacteridae,Climacteris_rufus,32.7,1,0,17,27,44
Climacteridae,Cormobates_leucophaea,22.2,1,0,21.3,25.8,47
Climacteridae,Cormobates_placens,26.2,1,0,19.5,25.5,45
Cnemophilidae,Cnemophilus_macgregorii,100.2,1,0,19,30,49
Coerebidae,Coereba_flaveola,10,1,0,12.5,18,30.5
Coliidae,Colius_castanotus,59,1,0,13,11,24
Coliidae,Colius_colius,41.4,1,0,12,15,27
Coliidae,Colius_striatus,51.8,1,0,13,17.2,30.3
Coliidae,Urocolius_indicus,53.1,1,0,13,17,30
Coliidae,Urocolius_macrourus,46.2,1,0,13,17.7,30.8
Colluricinclidae,Colluricincla_harmonica,66.7,1,0,17,16.5,33.4
Colluricinclidae,Colluricincla_megarhyncha,33.2,1,0,16.5,10.5,27
Colluricinclidae,Oreoica_gutturalis,63,1,0,15.5,11.6,27.1
Columbidae,Alectroenas_pulcherrima,165,1,0,28,14,42
Columbidae,Aplopelia_larvata,151.8,1,0,16,20.3,36.2
Columbidae,Chalcophaps_indica,136.8,1,0,14,13.3,27.2
Columbidae,Claravis_pretiosa,69.3,1,0,14.5,12.5,27
Columbidae,Columba_albitorques,277,1,0,16,29,45
Columbidae,Columba_arquatrix,394.6,1,0,18.5,19.3,37.8
Columbidae,Columba_bollii,389.2,1,0,19,28,47
Columbidae,Columba_guinea,345.5,1,0,16.1,22,38.1
Columbidae,Columba_leucomela,420,1,0,19.5,22,41.5
Columbidae,Columba_livia,337.1,1,0,17.1,32.6,49.7
Columbidae,Columba_oenas,293.4,1,1,17,24,41
Columbidae,Columba_palumbus,490,1,1,16.7,30.9,47.7
Columbidae,Columba_pulchricollis,330,1,0,22,28,50
Columbidae,Columba_sjostedti,348.9,1,0,17,19,36
Columbidae,Columba_trocaz,455,1,0,19.5,28,47.5
Columbidae,Columba_vitiensis,389.5,1,0,18,21,39
Columbidae,Columbina_cruziana,49.6,1,0,14,10.5,24.5
Columbidae,Columbina_inca,48.1,1,0,14,15,29
Columbidae,Columbina_minuta,32.7,1,0,13.3,13,26.3
Columbidae,Columbina_passerina,35.2,1,0,13.4,11,24.4
Columbidae,Columbina_talpacoti,46.2,1,0,12.3,12,24.2
Columbidae,Drepanoptila_holosericea,215,1,0,21,21,42
Columbidae,Ducula_bicolor,448.8,1,0,27,26,53
Columbidae,Ducula_spilorrhoa,479.4,1,0,27,23,50
Columbidae,Geopelia_cuneata,31.6,1,0,12.9,11.5,24.4
Columbidae,Geopelia_humeralis,130,1,0,15,18.5,33.5
Columbidae,Geopelia_placida,48.4,1,0,13.5,16,29.5
Columbidae,Geopelia_striata,54.2,1,0,13.4,11.5,24.9
Columbidae,Geophaps_plumifera,92.4,1,0,16.7,7.5,24.2
Columbidae,Geophaps_scripta,212.5,1,0,17,9,26
Columbidae,Geophaps_smithii,194,1,0,18,11,29
Columbidae,Geotrygon_caniceps,210,1,0,13,12,25
Columbidae,Geotrygon_montana,134.4,1,0,10.5,10,20.5
Columbidae,Geotrygon_versicolor,225,1,0,13,12,25
Columbidae,Goura_cristata,2000,1,0,28.5,33,61.5
Columbidae,Goura_victoria,2288,1,0,30,28,58
Columbidae,Hemiphaga_novaeseelandiae,652.7,1,0,29,37.8,66.7
Columbidae,Leptotila_verreauxi,147.2,1,0,14,14.7,28.8
Columbidae,Leucosarcia_melanoleuca,428.8,1,0,17,20.5,37.5
Columbidae,Lopholaimus_antarcticus,537.5,1,0,23,24,47
Columbidae,Macropygia_amboinensis,236.9,1,0,17,16,33
Columbidae,Macropygia_phasianella,236.9,1,0,17,16,33
Columbidae,Macropygia_unchall,168,1,0,15.5,19,34.5
Columbidae,Nesoenas_mayeri,308.9,1,0,14,20,34
Columbidae,Ocyphaps_lophotes,204.4,1,0,18.5,16.5,35
Columbidae,Oena_capensis,40.6,1,1,14.5,16,30.5
Columbidae,Patagioenas_fasciata,359.4,1,1,19.3,28,47.2
Columbidae,Patagioenas_flavirostris,270.9,1,1,18,25.5,43.5
Columbidae,Patagioenas_inornata,365,1,0,14,22,36
Columbidae,Patagioenas_leucocephala,243.6,1,0,13.6,21,34.7
Columbidae,Petrophassa_albipennis,126.9,1,0,18,15,33
Columbidae,Petrophassa_rufipennis,160,1,0,17,18.5,35.5
Columbidae,Phaps_chalcoptera,334.6,1,0,15,20,35
Columbidae,Phaps_elegans,211.3,1,0,16,22,38
Columbidae,Ptilinopus_coronulatus,77.4,1,0,18,11,29
Columbidae,Ptilinopus_insolitus,125.7,1,0,19,14,33
Columbidae,Ptilinopus_magnificus,188,1,0,21,13.5,34.5
Columbidae,Ptilinopus_melanospilus,106,1,0,22,11,33
Columbidae,Ptilinopus_regina,100.4,1,0,17,7.5,24.5
Columbidae,Ptilinopus_superbus,117.9,1,0,14,7,21
Columbidae,Stigmatopelia_chinensis,159,1,0,14.7,15,29.8
Columbidae,Stigmatopelia_senegalensis,91.6,1,0,14.3,18.2,32.5
Columbidae,Streptopelia_bitorquata,154,1,0,17.5,17.5,35
Columbidae,Streptopelia_capicola,144.9,1,0,14,16.5,30.5
Columbidae,Streptopelia_decaocto,151.8,1,0,15,17,32
Columbidae,Streptopelia_decipiens,140.7,1,0,13.5,16.5,30
Columbidae,Streptopelia_orientalis,233.3,1,1,17.7,16,33.7
Columbidae,Streptopelia_roseogrisea,154.3,1,1,13.9,15,28.9
Columbidae,Streptopelia_semitorquata,199.3,1,0,14.5,15.8,30.3
Columbidae,Streptopelia_turtur,133.1,1,1,13.5,19,32.5
Columbidae,Streptopelia_vinacea,110.5,1,0,14,13.5,27.5
Columbidae,Treron_australis,226.7,1,0,13.5,12.5,26
Columbidae,Treron_calvus,198,1,0,17.5,12,29.5
