collection,genus_species,catnum,sex,order,family,skull,coracoid,keel,humerus,ulna,carpomet,femur,tibiotar,tarsomet
Smith,Asthenes_modesta,637922,,Passeriformes,Furnariidae,25.594476,13.946235,13.043575,16.983592,19.535499,11.25928,16.69136,27.952895,22.406059
Smith,Attila_spadiceus,562358,F,Passeriformes,Tyrannidae,45.330085,20.332235,19.593287,23.152804,28.720478,13.796101,20.661087,31.520043,21.810544
Smith,Attila_spadiceus,614067,F,Passeriformes,Tyrannidae,44.892195,19.589929,20.174142,21.944683,27.817372,12.783673,20.77903,31.941809,23.217637
Smith,Attila_spadiceus,620164,F,Passeriformes,Tyrannidae,43.524684,21.3717,20.732223,22.694855,27.924225,13.659774,21.331084,31.894102,23.29934
Smith,Attila_spadiceus,620944,M,Passeriformes,Tyrannidae,,22.256417,22.427609,25.507371,33.276897,,24.180168,36.60266,26.655797
Smith,Attila_spadiceus,620960,M,Passeriformes,Tyrannidae,,20.442557,20.584347,23.465086,30.189729,,22.47837,35.967658,273.257932
Smith,Attila_spadiceus,632307,M,Passeriformes,Tyrannidae,45.929021,21.062707,23.330979,22.865073,29.075458,14.746315,21.164776,31.847207,23.267942
Smith,Attila_spadiceus,637247,M,Passeriformes,Tyrannidae,44.032291,20.733613,20.452198,23.0093,28.592685,14.122068,20.810122,31.730469,22.045373
Smith,Attila_spadiceus,637261,F,Passeriformes,Tyrannidae,41.886619,19.708401,17.449382,22.864785,28.349699,14.29387,21.412865,31.937757,22.78305
Smith,Auriparus_flaviceps,224155,M,Passeriformes,Remizidae,20.554641,,11.146794,11.774437,14.431731,6.697858,9.959997,20.106603,14.272268
Smith,Auriparus_flaviceps,224156,F,Passeriformes,Remizidae,20.722482,,10.473259,12.1707,13.926069,9.470751,10.797906,21.86511,15.640544
Smith,Auriparus_flaviceps,320794,F,Passeriformes,Remizidae,20.321349,11.396387,9.725516,12.319392,15.343883,7.522678,11.264209,20.69971,15.072038
Smith,Auriparus_flaviceps,489865,M,Passeriformes,Remizidae,21.109165,11.69714,10.567171,11.890633,13.915786,7.466642,10.504494,20.803254,15.745703
Smith,Auriparus_flaviceps,553986,M,Passeriformes,Remizidae,20.992484,11.29024,10.328257,12.27546,15.50412,7.710351,10.694355,20.81835,15.834945
Smith,Auriparus_flaviceps,553989,M,Passeriformes,Remizidae,20.781596,11.649465,,12.484304,14.643736,8.906944,11.12525,21.527337,16.234334
Smith,Auriparus_flaviceps,554143,M,Passeriformes,Remizidae,,12.25213,10.482509,12.320261,15.376612,8.146801,10.761864,20.800334,15.330532
Smith,Auriparus_flaviceps,561067,F,Passeriformes,Remizidae,20.288483,,9.831069,11.702565,15.328362,7.763207,10.970663,21.254903,15.205933
Smith,Auriparus_flaviceps,571208,F,Passeriformes,Remizidae,20.466894,12.087609,11.813783,12.218319,15.110858,9.686629,11.034774,21.35597,15.670304
UM,Bartramia_longicauda,221647,F,Charadriiformes,Scolopacidae,58.532085,,54.252621,49.797417,52.54817,29.582375,37.39137,64.787629,50.064283
UM,Bartramia_longicauda,152688,M,Charadriiformes,Scolopacidae,60.932025,,55.89604,49.529944,53.432554,28.811684,35.300254,61.768486,46.930764
UM,Bartramia_longicauda,220135,M,Charadriiformes,Scolopacidae,66.648998,,58.381246,48.655481,54.363675,28.507679,36.952045,62.923547,48.963688
Smith,Basileuterus_culicivorus,347205,F,Passeriformes,Parulidae,,13.599671,13.350332,14.878618,17.35481,9.067746,14.554922,26.940543,20.704281
Smith,Basileuterus_culicivorus,556007,M,Passeriformes,Parulidae,25.782153,,10.501739,12.921844,16.445726,8.747764,13.374867,25.794427,18.490063
Smith,Basileuterus_culicivorus,556009,M,Passeriformes,Parulidae,28.246068,,12.096535,13.058454,16.112903,8.201506,13.129369,25.641663,19.166147
Smith,Basileuterus_culicivorus,620838,F,Passeriformes,Parulidae,,12.885276,10.477522,13.142462,16.557317,8.668009,13.750953,26.421697,20.084172
Smith,Basileuterus_culicivorus,620841,F,Passeriformes,Parulidae,,12.390253,10.594007,13.045629,15.395266,,12.976105,24.184472,18.348545
Smith,Basileuterus_culicivorus,620886,M,Passeriformes,Parulidae,,13.246071,11.36666,14.005387,18.424885,9.501258,13.882687,25.736556,19.477754
Smith,Basileuterus_culicivorus,620909,M,Passeriformes,Parulidae,,13.015652,10.605121,13.340271,16.804165,,13.395177,25.385323,19.872288
Smith,Basileuterus_culicivorus,623038,M,Passeriformes,Parulidae,28.154829,14.134571,12.96813,14.452823,17.990022,9.238162,13.680502,25.378201,19.405844
Smith,Basileuterus_culicivorus,623045,M,Passeriformes,Parulidae,25.231577,13.267706,12.350052,14.144653,18.219415,9.302166,14.128204,24.921139,19.313849
Smith,Basileuterus_culicivorus,623060,F,Passeriformes,Parulidae,28.387059,12.518221,12.486775,13.82314,16.881819,8.477313,13.799301,24.612652,18.898033
Smith,Bombycilla_garrulus,489682,M,Passeriformes,Bombycillidae,37.310141,,29.013894,,29.06114,16.483865,23.925343,32.670065,20.41521
Smith,Bombycilla_garrulus,489684,F,Passeriformes,Bombycillidae,35.189926,,28.537743,23.764298,,,23.406283,35.559014,19.629979
Smith,Bombycilla_garrulus,499125,F,Passeriformes,Bombycillidae,34.999005,22.493981,26.438648,23.009642,28.885329,18.326882,,,19.525749
Smith,Bombycilla_garrulus,502241,M,Passeriformes,Bombycillidae,35.355733,22.952808,27.71064,23.949343,29.575143,16.999721,23.431073,35.284528,20.146704
Smith,Bombycilla_garrulus,502242,M,Passeriformes,Bombycillidae,40.907391,25.339377,29.810971,25.166405,31.760053,18.441253,23.843848,38.051387,21.356198
Smith,Bombycilla_garrulus,553872,M,Passeriformes,Bombycillidae,37.664619,24.142125,27.760169,24.60647,30.778124,18.341908,24.308916,36.687316,22.124622
Smith,Bombycilla_garrulus,611216,F,Passeriformes,Bombycillidae,38.325746,27.059177,27.883838,24.238751,29.850999,12.042048,22.97849,36.952482,21.350794
Smith,Bombycilla_garrulus,621231,M,Passeriformes,Bombycillidae,39.261972,24.761134,25.801384,24.348071,29.961388,18.537955,24.597828,37.289628,21.028806
Smith,Bombycilla_garrulus,639038,F,Passeriformes,Bombycillidae,35.173103,23.539702,26.688536,23.888695,29.013586,17.384106,23.472592,35.597424,20.274275
Smith,Bombycilla_garrulus,640490,F,Passeriformes,Bombycillidae,34.94601,23.324727,29.207542,23.438323,28.950731,17.976373,22.118975,34.282016,20.185557
Smith,Branta_canadensis,430287,F,Anseriformes,Anatidae,84.730074,,112.909686,134.290157,395.548991,73.660589,,121.440077,65.869747
Smith,Branta_canadensis,488182,M,Anseriformes,Anatidae,126.540515,81.279422,152.028043,198.962865,182.413109,111.182312,88.663032,169.775492,97.737131
Smith,Branta_canadensis,488584,F,Anseriformes,Anatidae,121.727842,76.866744,143.131146,171.366954,169.639125,102.024991,81.072427,154.25732,87.891397
Smith,Bubo_virginianus,223922,F,Strigiformes,Strigidae,86.803027,53.07423,49.268855,129.386833,150.681673,66.038101,74.196917,124.372232,61.582658
Smith,Bubo_virginianus,499482,M,Strigiformes,Strigidae,84.214725,35.930968,66.128846,127.394288,148.47238,61.843911,80.935877,122.625324,59.412043
Smith,Bubo_virginianus,553815,M,Strigiformes,Strigidae,88.640975,54.882729,62.080647,130.967139,150.235245,63.009812,79.164607,124.753267,63.495177
Smith,Bubo_virginianus,555725,F,Strigiformes,Strigidae,85.338235,49.48766,126.741697,146.978285,62.978256,78.356836,119.409542,54.356827,54.356827
Smith,Bubo_virginianus,555726,F,Strigiformes,Strigidae,89.028524,54.690174,53.402459,129.946168,148.699971,68.514947,82.028029,125.544454,62.031616
Smith,Bubo_virginianus,559646,M,Strigiformes,Strigidae,89.221351,56.669434,59.630919,129.836222,148.884199,66.721024,83.028509,124.698381,59.972137
Smith,Bubo_virginianus,559803,M,Strigiformes,Strigidae,,56.694784,,133.458014,147.543454,67.80794,75.488233,127.788289,65.060395
Smith,Bubo_virginianus,610968,F,Strigiformes,Strigidae,87.40971,54.428243,58.90519,133.681457,,68.477257,84.228511,127.299341,62.886899
Smith,Bubulcus_ibis,292394,F,Pelecaniformes,Ardeidae,92.758921,37.572785,43.81379,85.866372,98.185858,46.251505,49.508348,107.166062,77.135451
Smith,Bubulcus_ibis,500558,F,Pelecaniformes,Ardeidae,93.966192,40.339931,50.97292,88.968985,103.476249,46.42326,52.61664,116.69217,80.91688
Smith,Bubulcus_ibis,500821,M,Pelecaniformes,Ardeidae,94.579186,42.19209,53.984075,92.668118,105.893263,46.05245,52.789967,118.892977,82.295512
Smith,Bubulcus_ibis,500822,M,Pelecaniformes,Ardeidae,96.512714,39.594123,47.263133,87.798873,102.676353,47.339107,51.041381,112.687104,78.604624
Smith,Bubulcus_ibis,500823,M,Pelecaniformes,Ardeidae,93.836266,42.05128,53.983679,93.241837,107.1048,47.580364,54.575155,113.362729,79.33249
Smith,Bubulcus_ibis,531656,F,Pelecaniformes,Ardeidae,,37.844989,45.794127,85.314968,,,50.605986,111.209972,
Smith,Bubulcus_ibis,554894,F,Pelecaniformes,Ardeidae,95.85391,41.319704,48.679294,89.442565,102.701696,45.91618,50.877095,115.777484,76.954785
Smith,Bubulcus_ibis,603396,M,Pelecaniformes,Ardeidae,98.505144,43.77325,53.416488,93.503691,108.208035,48.77186,53.871594,84.259058,121.107103
Smith,Buceros_bicornis,19336,,Bucerotiformes,Bucerotidae,,76.684375,98.803103,151.189461,212.497936,85.694682,107.612982,147.408144,78.059878
Smith,Buceros_bicornis,345082,M,Bucerotiformes,Bucerotidae,255.971592,,113.147382,,,,,,
Smith,Buceros_bicornis,345085,F,Bucerotiformes,Bucerotidae,235.370554,69.701223,87.868406,124.294081,,,,,
Smith,Buceros_bicornis,428618,F,Bucerotiformes,Bucerotidae,,76.766537,107.683524,,,,,,
Smith,Buceros_bicornis,430617,F,Bucerotiformes,Bucerotidae,197.629261,59.203579,493.44822,115.433251,143.79794,55.961169,93.64326,124.280165,65.704457
Smith,Buphagus_erythrorhynchus,430639,M,Passeriformes,Buphagidae,36.495773,23.083673,25.792123,26.187862,32.183752,17.790756,22.790225,36.000529,21.018056
Smith,Buphagus_erythrorhynchus,431826,F,Passeriformes,Buphagidae,36.69557,21.517571,24.544654,26.073806,31.761014,17.345209,358.036009,33.715754,17.723496
Smith,Buphagus_erythrorhynchus,491353,,Passeriformes,Buphagidae,35.661628,21.448781,25.134032,25.128424,29.887927,18.403297,18.033836,31.964237,19.407168
Smith,Buphagus_erythrorhynchus,491371,,Passeriformes,Buphagidae,37.672023,21.142859,25.077659,25.354508,29.636703,17.946827,19.800335,33.589641,19.190148
Smith,Burhinus_oedicnemus,614153,,Charadriiformes,Burhinidae,77.647295,35.778699,64.576137,79.371801,86.867335,38.779158,50.032614,91.978735,38.732955
Smith,Burhinus_oedicnemus,614153,,Charadriiformes,Burhinidae,77.634628,35.319911,64.380552,79.080478,86.875543,38.491821,48.632761,91.580067,71.702998
Smith,Burhinus_oedicnemus,621539,F,Charadriiformes,Burhinidae,86.072239,39.223769,75.382085,84.188521,92.797068,43.022192,51.83543,98.764662,83.880348
Smith,Burhinus_oedicnemus,621540,F,Charadriiformes,Burhinidae,82.642865,38.005024,75.128464,82.110424,89.31373,41.432473,48.592637,96.401182,73.122044
Smith,Burhinus_oedicnemus,623461,F,Charadriiformes,Burhinidae,85.735039,35.891984,60.04416,82.693019,92.39015,41.177303,50.094352,97.448198,81.871171
Smith,Burhinus_oedicnemus,646014,M,Charadriiformes,Burhinidae,85.076014,36.157875,68.579916,81.788481,89.833938,41.489627,50.115346,99.26304,79.860057
Smith,Burhinus_oedicnemus,646015,F,Charadriiformes,Burhinidae,80.479879,35.096823,356.800636,78.195101,85.217789,37.743175,,98.129551,75.115059
Smith,Cacatua_galerita,227835,M,Psittaciformes,Cacatuidae,73.765914,,66.74258,84.182539,105.094787,54.133596,55.978349,80.468708,26.433923
Smith,Cacatua_galerita,431613,M,Psittaciformes,Cacatuidae,,50.728051,69.445137,95.059231,111.796033,57.926567,61.202027,93.605943,351.81045
Smith,Cacatua_galerita,489029,,Psittaciformes,Cacatuidae,82.736449,50.829853,81.566099,94.362711,112.03986,58.702034,62.475961,87.872473,29.212394
Smith,Cacatua_galerita,632236,F,Psittaciformes,Cacatuidae,70.692728,43.906633,67.38309,85.099459,99.78313,53.813261,54.041121,79.71916,26.113276
Smith,Cacatua_galerita,632261,M,Psittaciformes,Cacatuidae,72.759957,47.044015,66.953154,88.30858,104.933314,53.421493,57.97807,85.643629,27.325649
Smith,Calcarius_lapponicus,18824,M,Passeriformes,Calcariidae,26.656423,18.774993,21.603866,,,,18.126706,241.222249,234.033106
Smith,Calcarius_lapponicus,18826,M,Passeriformes,Calcariidae,30.773411,21.180991,21.700329,,,,20.030989,34.700678,22.25708
Smith,Calcarius_lapponicus,288451,F,Passeriformes,Calcariidae,26.338654,18.016591,19.81008,18.399686,19.107968,12.353861,16.748737,29.39599,20.835682
Smith,Calcarius_lapponicus,489679,F,Passeriformes,Calcariidae,27.76369,19.258648,21.861368,19.960559,23.331534,13.733628,18.15382,31.01139,20.716014
Smith,Calcarius_lapponicus,490256,M,Passeriformes,Calcariidae,30.537048,19.388975,23.344576,19.777705,24.437824,14.655152,18.459102,30.602153,20.745777
Smith,Calcarius_lapponicus,620119,F,Passeriformes,Calcariidae,26.852663,18.470691,18.514574,19.084089,22.876427,13.70315,16.900793,30.651767,21.283831
Smith,Calcarius_lapponicus,620120,M,Passeriformes,Calcariidae,26.286263,19.111025,21.429851,19.03157,22.509445,11.032486,17.620805,30.149907,20.671489
Smith,Calcarius_lapponicus,622624,M,Passeriformes,Calcariidae,26.612063,,20.634427,17.583936,21.869022,13.201413,17.259642,29.21682,20.830485
Smith,Calcarius_lapponicus,622631,F,Passeriformes,Calcariidae,31.84527,19.701336,20.166044,20.397904,,15.247576,20.027966,33.230052,24.012003
Smith,Calcarius_lapponicus,622633,F,Passeriformes,Calcariidae,28.202385,19.911624,21.323268,19.807881,22.906557,13.846177,17.809498,30.494108,21.148248
Smith,Calidris_alba,289989,M,Charadriiformes,Scolopacidae,46.554736,16.190612,31.643035,30.752703,18.53739,22.147585,39.988622,24.487603,24.487603
Smith,Calidris_alba,347911,F,Charadriiformes,Scolopacidae,33.721952,16.133389,35.253917,32.71334,36.384562,20.573408,22.971908,41.949684,26.723271
Smith,Calidris_alba,489541,F,Charadriiformes,Scolopacidae,47.292707,16.47569,32.07281,33.785191,35.637447,20.50803,22.949961,45.193803,27.170177
Smith,Calidris_alba,489543,F,Charadriiformes,Scolopacidae,51.545964,16.559945,37.16217,32.786495,33.797062,20.223634,23.966446,44.721549,27.871337
Smith,Calidris_alba,491059,M,Charadriiformes,Scolopacidae,49.290717,15.702921,33.579515,30.57858,31.802034,19.184744,22.139228,40.305317,24.744007
Smith,Calidris_alba,491060,F,Charadriiformes,Scolopacidae,51.626016,16.431122,33.914873,33.419235,36.735143,21.08505,21.690289,42.578789,25.408502
Smith,Calidris_alba,492753,F,Charadriiformes,Scolopacidae,48.492906,16.623784,34.833654,31.649132,32.369244,19.625247,22.915446,42.983281,25.805794
Smith,Calidris_alba,497963,M,Charadriiformes,Scolopacidae,46.5109,15.531277,33.452222,29.911038,32.085,19.182664,22.288762,41.536281,24.902829
Smith,Calidris_alba,498065,M,Charadriiformes,Scolopacidae,52.390478,15.877382,36.596053,32.333106,34.469687,20.739538,24.324925,43.617352,27.191462
Smith,Calidris_alba,610853,M,Charadriiformes,Scolopacidae,49.202646,15.414261,31.687915,30.409861,31.462494,19.644204,22.286657,41.513721,26.700225
UM,Calidris_canutus,73602,M,Charadriiformes,Scolopacidae,63.0695,,42.491972,43.024992,45.187714,26.034984,27.98488,53.558491,33.158594
UM,Calidris_canutus,116210,M,Charadriiformes,Scolopacidae,61.8626,,45.122567,42.589511,44.440489,25.823493,28.067628,51.508667,
Smith,Callipepla_gambelii,320776,M,Galliformes,Odontophoridae,36.459782,27.290581,34.119061,33.249335,30.632474,15.81065,39.595056,57.464864,33.823491
Smith,Callipepla_gambelii,346496,F,Galliformes,Odontophoridae,36.344465,13.982181,31.175578,32.019872,29.095803,16.912498,39.452151,54.750125,31.643415
Smith,Callipepla_gambelii,554254,F,Galliformes,Odontophoridae,35.504805,27.196606,37.223132,33.557968,29.834106,16.827469,39.783035,55.647127,30.534259
Smith,Callipepla_gambelii,554255,F,Galliformes,Odontophoridae,35.224347,,32.645445,31.870309,27.283634,17.56912,36.998017,52.022639,29.467812
Smith,Callipepla_gambelii,554712,M,Galliformes,Odontophoridae,36.298275,27.523531,,33.14272,30.305666,18.352468,38.075935,55.885903,31.447642
Smith,Callipepla_gambelii,555290,M,Galliformes,Odontophoridae,36.259538,27.063452,35.351735,32.645105,30.37657,18.395802,36.944013,53.455382,31.238464
Smith,Callipepla_gambelii,555293,F,Galliformes,Odontophoridae,34.517275,27.847631,35.680398,33.178019,29.463442,18.765524,40.317846,,31.94413
Smith,Callipepla_gambelii,555294,F,Galliformes,Odontophoridae,35.056668,27.364187,32.348105,33.944008,30.528301,17.67685,39.134056,54.742949,30.587799
Smith,Camptostoma_obsoletum,431174,F,Passeriformes,Tyrannidae,20.790953,11.371382,,12.510014,15.660985,8.368904,10.646507,18.213411,12.417351
Smith,Camptostoma_obsoletum,500394,F,Passeriformes,Tyrannidae,,11.746171,9.065261,12.499949,15.216591,8.233721,11.713625,20.426764,14.557773
Smith,Camptostoma_obsoletum,500396,M,Passeriformes,Tyrannidae,21.740351,12.868905,11.687167,13.311016,16.709982,8.895278,11.663896,20.670691,15.720688
Smith,Camptostoma_obsoletum,500399,M,Passeriformes,Tyrannidae,22.950337,12.893666,11.606139,14.032823,16.984093,8.565755,11.9685,21.652643,15.615866
Smith,Camptostoma_obsoletum,500400,M,Passeriformes,Tyrannidae,,12.700499,11.738882,14.195905,16.919654,8.465007,12.292007,22.097298,16.290992
Smith,Camptostoma_obsoletum,500461,F,Passeriformes,Tyrannidae,22.64182,12.188211,10.488342,12.966224,15.755687,8.545214,11.452553,20.605456,15.495955
Smith,Camptostoma_obsoletum,500463,F,Passeriformes,Tyrannidae,24.42133,11.940938,10.387734,12.944873,,8.386658,11.63616,,15.382878
Smith,Camptostoma_obsoletum,502490,M,Passeriformes,Tyrannidae,21.115288,12.811293,12.994465,13.824317,16.718744,8.985238,11.757913,21.098344,15.809223
Smith,Camptostoma_obsoletum,502491,M,Passeriformes,Tyrannidae,24.241168,12.715905,11.040852,13.63168,16.616872,8.678813,11.951444,21.344675,16.049955
Smith,Camptostoma_obsoletum,623101,F,Passeriformes,Tyrannidae,22.325963,11.242561,10.328539,12.107594,14.303485,7.545447,10.606887,16.843248,12.300117
Smith,Caprimulgus_europaeus,490325,M,Caprimulgiformes,Caprimulgidae,36.987578,20.51133,31.579002,36.537529,46.726227,24.800125,21.651449,30.738007,16.246038
Smith,Caprimulgus_europaeus,490326,M,Caprimulgiformes,Caprimulgidae,42.30411,21.360749,29.25585,37.329361,48.055519,25.582601,23.930475,32.411248,17.223575
Smith,Caprimulgus_europaeus,490328,F,Caprimulgiformes,Caprimulgidae,41.732228,21.441134,30.128549,35.957875,45.005179,24.091222,21.991943,30.340638,15.800422
Smith,Caprimulgus_europaeus,603603,M,Caprimulgiformes,Caprimulgidae,40.173355,20.139956,28.159083,37.553068,45.80585,24.464176,21.298881,31.022775,16.151646
Smith,Caprimulgus_europaeus,603607,F,Caprimulgiformes,Caprimulgidae,40.351261,20.708404,30.714285,37.007621,47.52396,25.047326,22.276856,32.485609,17.009228
Smith,Caprimulgus_macrurus,558295,F,Caprimulgiformes,Caprimulgidae,41.447718,22.358664,29.78261,39.401674,47.329573,23.660438,23.771799,32.914337,16.409163
Smith,Cariama_cristata,19941,M,Cariamiformes,Cariamidae,123.091133,55.633002,106.36421,109.722589,105.943426,50.707888,95.166122,240.453003,197.927331
Smith,Cariama_cristata,630123,M,Cariamiformes,Cariamidae,126.946605,57.019574,100.382708,116.931521,107.956407,53.823787,97.400591,238.120926,196.121358
Smith,Cariama_cristata,630286,M,Cariamiformes,Cariamidae,126.118378,59.815694,108.723968,119.047382,109.012039,55.25374,97.581497,246.73579,213.227627
Smith,Cariama_cristata,631157,M,Cariamiformes,Cariamidae,133.163798,65.913618,94.610144,122.200583,109.91969,57.225118,101.114731,258.99228,218.432296
