"","Binomial.1.2","log_mass_kg","diet"
"2524","philander_mcilhennyi",-0.665726584983953,1
"2525","philander_opossum",-0.535289095944365,1
"2526","philantomba_maxwellii",2.484906649788,1
"2527","philantomba_monticola",1.83258146374831,1
"2528","philetor_brachypterus",-4.51899248974704,2
"2529","phloeomys_cumingi",0.665930134266392,0
"2530","phoca_largha",5.01063529409626,2
"2531","phoca_vitulina",4.60517018598809,2
"2532","phocarctos_hookeri",4.7211738617444,1
"2533","phocoena_dioptrica",4.17438726989564,2
"2534","phocoena_phocoena",3.96081316959758,2
"2535","phocoena_sinus",3.74950407593037,2
"2536","phocoenoides_dalli",4.62986279857846,2
"2537","phodopus_campbelli",-3.75501925661848,0
"2538","phodopus_roborovskii",-3.97389840914623,0
"2539","phodopus_sungorus",-3.38729447649316,0
"2540","phylloderma_stenops",-2.92434227746732,1
"2541","phyllomys_blainvillii",-1.41346002919266,0
"2542","phyllomys_brasiliensis",-1.20865039387705,0
"2543","phyllomys_dasythrix",-1.34707364796661,0
"2544","phyllomys_lamarum",-1.53618745069451,0
"2545","phyllomys_lundi",-1.75157767959522,0
"2546","phyllomys_mantiqueirensis",-1.57503648571677,0
"2547","phyllomys_nigrispinus",-1.49477083745597,0
"2548","phyllomys_pattoni",-1.470110847213,1
"2549","phyllomys_sulinus",-1.66073120682165,0
"2550","phyllomys_unicolor",-0.823255865906966,0
"2551","phyllonycteris_aphylla",-3.70908216143146,1
"2552","phyllonycteris_poeyi",-3.81671282562382,1
"2553","phyllops_falcatus",-3.93734081341244,0
"2554","phyllostomus_discolor",-3.37845789469267,1
"2555","phyllostomus_elongatus",-3.20892549401503,1
"2556","phyllostomus_hastatus",-2.4395509480672,1
"2557","phyllostomus_latifolius",-2.00991547903123,1
"2558","phyllotis_amicus",-3.90207267457498,0
"2559","phyllotis_andium",-2.93746336543002,0
"2560","phyllotis_bonariensis",-3.15825120305177,0
"2561","phyllotis_darwini",-2.9798589243977,0
"2562","phyllotis_gerbillus",-4.05128507276165,0
"2563","phyllotis_limatus",-3.29954372793566,0
"2564","phyllotis_magister",-2.68092153371396,0
"2565","phyllotis_osilae",-3.01593498087151,0
"2566","phyllotis_xanthopygus",-2.87706074383649,0
"2567","piliocolobus_badius",2.04770574650782,0
"2568","piliocolobus_gordonorum",2.08236227219081,0
"2569","piliocolobus_kirkii",1.7281094421516,0
"2570","piliocolobus_pennantii",2.38839574940716,0
"2571","piliocolobus_preussi",2.27726728500976,0
"2572","piliocolobus_rufomitratus",2.07944154167984,0
"2573","piliocolobus_tephrosceles",2.27212588550934,0
"2574","piliocolobus_tholloni",2.15545305808593,0
"2575","pipistrellus_abramus",-5.18498868124103,2
"2576","pipistrellus_ceylonicus",-4.77952357313287,2
"2577","pipistrellus_coromandra",-5.38169897548709,2
"2578","pipistrellus_hanaki",-5.11599580975408,2
"2579","pipistrellus_hesperidus",-5.16728910414163,2
"2580","pipistrellus_javanicus",-5.33913936106829,2
"2581","pipistrellus_kuhlii",-5.13280292807046,2
"2582","pipistrellus_maderensis",-4.96184512992682,2
"2583","pipistrellus_nathusii",-4.91988093082779,2
"2584","pipistrellus_paterculus",-5.24004845842406,2
"2585","pipistrellus_pipistrellus",-5.16728910414163,2
"2586","pipistrellus_pygmaeus",-5.16728910414163,2
"2587","pipistrellus_raceyi",-5.14989736142976,2
"2588","pipistrellus_rueppellii",-4.97623386737892,2
"2589","pipistrellus_tenuis",-5.36019277026612,2
"2590","pithecia_pithecia",0.318817301382492,1
"2591","plagiodontia_aedium",0.966983846189673,0
"2592","planigale_gilesi",-4.68855179492714,2
"2593","planigale_ingrami",-5.44914025628262,2
"2594","planigale_maculata",-4.50986000618377,2
"2595","planigale_novaeguineae",-4.20639406603072,2
"2596","planigale_tenuirostris",-5.09946650780287,2
"2597","platalina_genovensium",-3.05760767727208,0
"2598","platanista_gangetica",4.74493212836325,2
"2599","platyrrhinus_albericoi",-2.90042209374967,1
"2600","platyrrhinus_aurarius",-3.37552963491358,1
"2601","platyrrhinus_brachycephalus",-4.26158048159801,1
"2602","platyrrhinus_dorsalis",-3.64965874096066,1
"2603","platyrrhinus_helleri",-4.30506559353775,1
"2604","platyrrhinus_infuscus",-2.99174025228445,1
"2605","platyrrhinus_ismaeli",-3.29413830936875,0
"2606","platyrrhinus_lineatus",-3.71317214668298,1
"2607","platyrrhinus_masu",-3.61191841297781,0
"2608","platyrrhinus_matapalensis",-4.01738352108597,1
"2609","platyrrhinus_nigellus",-3.83506196429202,0
"2610","platyrrhinus_recifinus",-4.03419063940235,1
"2611","platyrrhinus_vittatus",-3.18447439815087,1
"2612","plecotus_auritus",-4.85363154528659,2
"2613","plecotus_austriacus",-4.91988093082779,2
"2614","plecotus_kolombatovici",-4.96184512992682,2
"2615","plecotus_macrobullaris",-4.76768911548587,2
"2616","plecotus_ognevi",-4.77952357313287,2
"2617","plecotus_sacrimontis",-4.67774087882293,2
"2618","plecotus_sardus",-4.62537289330561,2
"2619","podogymnura_truei",-2.17155683058764,2
"2620","podomys_floridanus",-3.48024058900261,1
"2621","poecilogale_albinucha",-1.07880966137193,2
"2622","pogonomys_loriae",-2.35282630943079,0
"2623","pogonomys_macrourus",-2.91877123241786,0
"2624","pogonomys_sylvestris",-3.13729583787578,0
"2625","poiana_richardsonii",-0.693147180559945,1
"2626","poliocitellus_franklinii",-1.01335244471729,1
"2627","pongo_abelii",4.03865565636151,1
"2628","pongo_pygmaeus",4.04567939024082,1
"2629","pontoporia_blainvillei",3.70130197411249,2
"2630","porcula_salvania",2.04355526311543,1
"2631","potamochoerus_larvatus",4.5798523780038,1
"2632","potamochoerus_porcus",4.24849952775446,1
"2633","potamogale_velox",-0.415515443961666,2
"2634","potorous_gilbertii",-0.0382212128201977,1
"2635","potorous_longipes",0.641853886172395,1
"2636","potorous_tridactylus",0.0953101798043249,1
"2637","potos_flavus",1.09861228866811,1
"2638","praomys_daltoni",-3.2570970376884,1
"2639","praomys_degraaffi",-3.09004295302523,1
"2640","praomys_delectorum",-3.32423634052603,1
"2641","praomys_derooi",-3.44201937618241,1
"2642","praomys_hartwigi",-2.86120138059638,1
"2643","praomys_jacksoni",-3.17008566069877,1
"2644","praomys_lukolelae",-3.17965511171492,1
"2645","praomys_minor",-3.15121717639439,1
"2646","praomys_misonnei",-3.24163281199082,1
"2647","praomys_morio",-3.50655789731998,1
"2648","praomys_mutoni",-2.95651156040071,1
"2649","praomys_obscurus",-3.05336138639063,1
"2650","praomys_petteri",-3.00983119793349,1
"2651","praomys_rostratus",-3.19662521593338,1
"2652","praomys_tullbergi",-3.32980738557548,1
"2653","praomys_verschureni",-3.01593498087151,1
"2654","presbytis_chrysomelas",1.94591014905531,0
"2655","presbytis_frontata",1.80005827204275,0
"2656","presbytis_melalophos",1.84054963339749,0
"2657","presbytis_thomasi",1.90061387414014,0
"2658","priodontes_maximus",3.81462404564101,2
"2659","prionailurus_bengalensis",1.19392246847243,2
"2660","prionailurus_planiceps",1.90954250488444,2
"2661","prionailurus_rubiginosus",0.325266832779052,2
"2662","prionailurus_viverrinus",2.21269320768452,2
"2663","prionodon_linsang",-0.356674943938732,2
"2664","prionodon_pardicolor",-0.669430653942629,2
"2665","procapra_gutturosa",3.32323584019244,0
"2666","procapra_picticaudata",2.99573227355399,0
"2667","procapra_przewalskii",3.31418600467253,0
"2668","procavia_capensis",1.10856261952128,0
"2669","procolobus_verus",1.38629436111989,0
"2670","procyon_cancrivorus",1.93872727098398,1
"2671","procyon_lotor",1.87946504964716,1
"2672","proechimys_cuvieri",-1.10866262452161,0
"2673","proechimys_guyannensis",-1.15201306539522,0
"2674","proechimys_longicaudatus",-1.58474529984373,0
"2675","proechimys_quadruplicatus",-1.25526609871349,0
"2676","proechimys_roberti",-1.25526609871349,0
"2677","proechimys_simonsi",-1.25526609871349,0
"2678","proedromys_bedfordi",-2.28671174383776,0
"2679","proedromys_liangshanensis",-1.5582696258597,1
"2680","prolemur_simus",0.854415328156068,0
"2681","prometheomys_schaposchnikowi",-2.59026716544583,0
"2682","promops_centralis",-3.63439126882987,2
"2683","pronolagus_crassicaudatus",0.736685482574429,0
"2684","pronolagus_randensis",0.848011891120861,0
"2685","pronolagus_rupestris",0.561898893949991,0
"2686","pronolagus_saundersiae",0.482426149244293,0
"2687","propithecus_coquereli",1.3609765531356,0
"2688","propithecus_coronatus",1.3609765531356,0
"2689","propithecus_deckenii",1.38629436111989,0
"2690","propithecus_diadema",1.65822807660353,0
"2691","propithecus_edwardsi",1.74919985480926,0
"2692","propithecus_perrieri",1.47017584510059,0
"2693","propithecus_tattersalli",1.25276296849537,0
"2694","propithecus_verreauxi",1.17865499634165,0
"2695","prosciurillus_murinus",-2.61866663996752,0
"2696","protoxerus_stangeri",-0.475619368031371,0
"2697","psammomys_obesus",-0.995333939214608,0
"2698","psammomys_vexillaris",-1.94351302445559,0
"2699","pseudantechinus_bilarni",-3.59356927430961,1
"2700","pseudantechinus_macdonnellensis",-3.42651518964645,2
"2701","pseudantechinus_mimulus",-4.07454193492592,2
"2702","pseudantechinus_ningbing",-3.91202300542815,2
"2703","pseudantechinus_roryi",-3.75075485783202,2
"2704","pseudantechinus_woolleyae",-3.2188758248682,2
"2705","pseudocheirus_peregrinus",-0.105360515657826,0
"2706","pseudochirops_albertisii",-0.242198957849369,0
"2707","pseudochirops_archeri",0.0875528970078615,0
"2708","pseudochirops_corinnae",0.116003675756306,0
"2709","pseudochirops_cupreus",0.544937153394758,0
"2710","pseudochirulus_canescens",-1.20397280432594,0
"2711","pseudochirulus_caroli",-0.82098055206983,0
"2712","pseudochirulus_forbesi",-0.432322562278047,0
"2713","pseudochirulus_herbertensis",0.104810364352345,0
"2714","pseudochirulus_mayeri",-1.88519141402061,0
"2715","pseudohydromys_ellermani",-3.79423996977176,1
"2716","pseudois_nayaur",3.80666248977032,0
"2717","pseudorca_crassidens",7.2152399787301,2
"2718","pseudoryx_nghetinhensis",4.44265125649032,0
"2719","pseudoryzomys_simplex",-2.97006452680541,1
"2720","ptenochirus_jagori",-2.56006132338876,0
"2721","pteralopex_atrata",-0.750776293396582,0
"2722","pteralopex_taki",-1.24931890609281,0
"2723","pteromys_momonga",-1.88519141402061,1
"2724","pteromys_volans",-1.93933183369519,1
"2725","pteromyscus_pulverulentus",-1.09571648555608,0
"2726","pteronotus_davyi",-4.68855179492714,2
"2727","pteronotus_gymnonotus",-4.24052707240018,2
"2728","pteronotus_macleayii",-5.22135632541191,2
"2729","pteronotus_parnellii",-3.92713664323819,2
"2730","pteronotus_personatus",-4.7444322533216,2
"2731","pteronotus_quadridens",-5.25909665339476,2
"2732","pteronotus_rubiginosus",-4.11047394415198,1
"2733","pteronura_brasiliensis",3.1780496636726,2
"2734","pteropus_admiralitatum",-1.20430619322717,0
"2735","pteropus_aldabrensis",-1.18744350237473,0
"2736","pteropus_alecto",-0.440677863863909,0
"2737","pteropus_anetianus",-0.853315932712767,0
"2738","pteropus_conspicillatus",-0.253989431485311,0
"2739","pteropus_dasymallus",-0.832409247893453,0
"2740","pteropus_faunulus",-1.24479479884619,0
"2741","pteropus_giganteus",-0.217907284518963,0
"2742","pteropus_gilliardorum",-0.916290731874155,0
"2743","pteropus_griseus",-1.3130438993803,0
"2744","pteropus_hypomelanus",-0.848398465831237,0
"2745","pteropus_livingstonii",-0.530178352281806,0
"2746","pteropus_lombocensis",-1.38509508054441,0
"2747","pteropus_lylei",-1.14980032543754,0
"2748","pteropus_macrotis",-1.0300194972025,0
"2749","pteropus_mahaganus",-1.38070998282599,0
"2750","pteropus_mariannus",-0.790760009426946,0
"2751","pteropus_molossinus",-1.72597172869005,0
"2752","pteropus_neohibernicus",-0.0337636301528091,0
"2753","pteropus_niger",-0.78460479104878,0
"2754","pteropus_ornatus",-1.10866262452161,0
"2755","pteropus_personatus",-2.05963891438366,0
"2756","pteropus_pohlei",-1.0700248318162,0
"2757","pteropus_poliocephalus",-0.287815414674793,0
"2758","pteropus_pumilus",-1.69608571915977,0
"2759","pteropus_rayneri",-0.3222735172214,0
"2760","pteropus_rodricensis",-1.37120872370185,0
"2761","pteropus_rufus",-1.01887732064926,0
"2762","pteropus_samoensis",-1.17118298150295,0
"2763","pteropus_scapulatus",-0.804078741267227,0
"2764","pteropus_speciosus",-1.12732045280485,0
"2765","pteropus_temminckii",-1.38629436111989,0
"2766","pteropus_tonganus",-0.871556400533984,0
"2767","pteropus_vampyrus",-0.0662466458189263,0
"2768","pteropus_vetulus",-1.91054300521802,0
"2769","pteropus_voeltzkowi",-0.639606413631916,0
"2770","pteropus_woodfordi",-2.12611394987827,0
"2771","ptilocercus_lowii",-3.17246945205404,1
"2772","pudu_mephistophiles",2.26176309847379,0
"2773","pudu_puda",2.2772570285469,0
"2774","puma_concolor",3.94352167248752,2
"2775","punomys_kofordi",-2.50103603171788,0
"2776","pusa_caspica",4.45434729625351,2
"2777","pusa_hispida",4.50976000118343,2
"2778","pusa_sibirica",4.49980967033027,2
"2779","pygathrix_cinerea",2.11745960886736,0
"2780","pygathrix_nemaeus",2.11745960886736,0
"2781","pygathrix_nigripes",2.11745960886736,0
"2782","pygeretmus_pumilio",-2.95651156040071,1
"2783","pygoderma_bilabiatum",-3.98998454689786,0
"2784","rangifer_tarandus",4.45474256696096,0
"2785","raphicerus_campestris",2.35137525716348,0
"2786","raphicerus_melanotis",2.32726794943927,0
"2787","raphicerus_sharpei",2.2512812722353,0
"2788","rattus_andamanensis",-2.04794287462046,1
"2789","rattus_argentiventer",-2.01665455358107,1
"2790","rattus_baluensis",-2.2182439445603,1
"2791","rattus_colletti",-2.79688141480883,1
"2792","rattus_everetti",-1.36649173382371,1
"2793","rattus_exulans",-3.05124498348425,1
"2794","rattus_fuscipes",-2.01740615076038,1
"2795","rattus_giluwensis",-2.14814873968963,1
"2796","rattus_hoffmanni",-1.9173226922034,1
"2797","rattus_leucopus",-1.76200651107871,1
"2798","rattus_losea",-2.56394985712845,1
"2799","rattus_lutreolus",-2.24431618487007,1
"2800","rattus_morotaiensis",-1.90851802983825,1
"2801","rattus_niobe",-3.07694232897953,1
"2802","rattus_nitidus",-2.01365380114183,1
"2803","rattus_norvegicus",-1.03086018661729,1
"2804","rattus_novaeguineae",-2.01740615076038,1
"2805","rattus_praetor",-1.58914520916634,1
"2806","rattus_pyctoris",-1.99510039324608,1
"2807","rattus_rattus",-1.72428775411304,1
"2808","rattus_satarae",-1.71479842809193,1
"2809","rattus_sordidus",-1.84832982071645,1
"2810","rattus_steini",-1.86433016206289,1
"2811","rattus_tanezumi",-2.00991547903123,1
"2812","rattus_tiomanicus",-2.04022082852655,1
"2813","rattus_tunneyi",-2.0874737133771,1
"2814","rattus_verecundus",-2.22100510600162,1
"2815","rattus_villosissimus",-2.00991547903123,1
"2816","ratufa_affinis",0.145225252152779,1
"2817","ratufa_bicolor",0.717839793150317,1
"2818","redunca_arundinum",4.06044818294684,0
"2819","redunca_fulvorufula",3.38438687350952,0
"2820","redunca_redunca",3.7853344329312,0
"2821","reithrodon_auritus",-2.64648484544406,0
"2822","reithrodontomys_bakeri",-3.65738078705457,0
"2823","reithrodontomys_brevirostris",-4.35052796761451,0
"2824","reithrodontomys_chrysopsis",-3.9633162998157,0
"2825","reithrodontomys_creper",-3.78099474302174,0
"2826","reithrodontomys_fulvescens",-4.47414192358169,0
"2827","reithrodontomys_gracilis",-4.39815601660377,0
"2828","reithrodontomys_hirsutus",-3.91202300542815,0
"2829","reithrodontomys_humulis",-4.79149976417958,0
"2830","reithrodontomys_megalotis",-4.66704558970618,0
"2831","reithrodontomys_mexicanus",-4.13516655674236,0
"2832","reithrodontomys_microdon",-3.91202300542815,0
"2833","reithrodontomys_montanus",-4.51899248974704,0
"2834","reithrodontomys_raviventris",-4.50081017066385,0
"2835","reithrodontomys_spectabilis",-3.90207267457498,0
"2836","reithrodontomys_sumichrasti",-3.9633162998157,0
"2837","reithrodontomys_tenuirostris",-3.91202300542815,0
"2838","reithrodontomys_zacatecae",-4.6356293934728,0
"2839","rhabdomys_pumilio",-3.19174715747995,1
"2840","rheithrosciurus_macrotis",0.20294084399669,0
"2841","rheomys_raptor",-3.27016911925575,2
"2842","rhinoceros_sondaicus",7.46737106691756,0
"2843","rhinoceros_unicornis",7.37921597119587,0
"2844","rhinolophus_affinis",-4.29768548624013,2
"2845","rhinolophus_alcyone",-3.97389840914623,2
"2846","rhinolophus_arcuatus",-4.73300355749798,2
"2847","rhinolophus_blasii",-4.6356293934728,2
"2848","rhinolophus_celebensis",-5.00564775258522,2
"2849","rhinolophus_clivosus",-4.15409456662788,2
"2850","rhinolophus_creaghi",-4.42284862919414,2
"2851","rhinolophus_darlingi",-4.65646348037564,2
"2852","rhinolophus_denti",-5.08320598693109,2
"2853","rhinolophus_eloquens",-3.95806694392955,2
"2854","rhinolophus_euryale",-4.80362112471193,2
"2855","rhinolophus_euryotis",-4.24749574171628,2
"2856","rhinolophus_ferrumequinum",-3.85848223850012,2
"2857","rhinolophus_formosae",-3.91202300542815,2
"2858","rhinolophus_fumigatus",-4.35052796761451,2
"2859","rhinolophus_hipposideros",-5.36019277026612,2
"2860","rhinolophus_landeri",-4.72170400224404,2
"2861","rhinolophus_luctus",-3.39620984015112,2
"2862","rhinolophus_macrotis",-5.08320598693109,2
"2863","rhinolophus_malayanus",-5.00564775258522,2
"2864","rhinolophus_marshalli",-5.29831736654804,2
"2865","rhinolophus_megaphyllus",-4.59521985513492,2
"2866","rhinolophus_mehelyi",-4.39815601660377,2
"2867","rhinolophus_paradoxolophus",-4.80362112471193,2
"2868","rhinolophus_pearsonii",-4.43965574751052,2
"2869","rhinolophus_philippinensis",-4.57561138374655,2
"2870","rhinolophus_pusillus",-4.93367425296013,2
"2871","rhinolophus_rex",-4.48295255326384,2
"2872","rhinolophus_rouxii",-4.43965574751052,2
"2873","rhinolophus_ruwenzorii",-4.03985637693803,2
"2874","rhinolophus_shameli",-4.64599218050835,2
"2875","rhinolophus_simulator",-4.81589121730374,2
"2876","rhinolophus_sinicus",-4.45675018086982,2
"2877","rhinolophus_stheno",-4.84089251950916,2
"2878","rhinolophus_subrufus",-4.23360662955561,2
"2879","rhinolophus_swinnyi",-4.94766049493487,2
"2880","rhinolophus_thomasi",-4.79149976417958,2
"2881","rhinolophus_trifoliatus",-4.23360662955561,2
"2882","rhinolophus_virgo",-5.11599580975408,2
"2883","rhinonicteris_aurantia",-4.73300355749798,2
"2884","rhinophylla_alethina",-4.26869794936688,1
"2885","rhinophylla_fischerae",-4.54690127786412,1
"2886","rhinophylla_pumilio",-4.64599218050835,1
"2887","rhinopithecus_avunculus",2.07944154167984,0
"2888","rhinopithecus_bieti",2.29857707159651,0
"2889","rhinopithecus_brelichi",2.4423470353692,0
"2890","rhinopithecus_roxellana",2.49526943682355,0
"2891","rhinopithecus_strykeri",2.42036812865043,0
"2892","rhinopoma_hardwickii",-4.25451331437492,2
"2893","rhinopoma_microphyllum",-3.57912859015482,2
"2894","rhinopoma_muscatellum",-4.69948086545933,2
"2895","rhinosciurus_laticaudatus",-1.47709472544639,1
"2896","rhipidomys_macconnelli",-3.17965511171492,1
"2897","rhipidomys_mastacalis",-2.55747734262284,1
"2898","rhipidomys_nitela",-2.88240358824699,1
"2899","rhipidomys_wetzeli",-2.41911890925,1
"2900","rhizomys_pruinosus",0.896088024556636,0
"2901","rhizomys_sinensis",-0.145025772050258,0
"2902","rhogeessa_aeneus",-5.68397984736002,2
"2903","rhogeessa_alleni",-4.93367425296013,2
"2904","rhogeessa_genowaysi",-5.29831736654804,2
"2905","rhogeessa_gracilis",-5.09946650780287,2
"2906","rhogeessa_io",-5.29831736654804,2
"2907","rhogeessa_mira",-5.77635316749104,2
"2908","rhogeessa_parvula",-5.42615073805792,2
"2909","rhogeessa_tumida",-5.40367788220586,2
"2910","rhombomys_opimus",-1.93794197940614,0
"2911","rhynchocyon_petersi",-0.858021823750179,2
"2912","rhynchocyon_udzungwensis",-0.341082849178896,2
"2913","rhynchogale_melleri",0.916290731874155,1
"2914","rhyncholestes_raphanurus",-3.86323284125871,1
"2915","rhynchomeles_prattorum",-0.235469201004847,1
"2916","rhynchomys_banahao",-1.86433016206289,2
"2917","rhynchomys_isarogensis",-1.99510039324608,2
"2918","rhynchomys_soricoides",-1.8578992717326,2
"2919","rhynchomys_tapulao",-1.91054300521802,2
"2920","rhynchonycteris_naso",-5.5727542122498,2
"2921","romerolagus_diazi",-0.740867916771357,0
"2922","rousettus_aegyptiacus",-2.02343935156455,0
"2923","rousettus_amplexicaudatus",-2.4949569856415,0
"2924","rousettus_leschenaultii",-2.33201390368486,0
"2925","rousettus_madagascariensis",-2.7790092900427,0
"2926","rousettus_obliviosus",-3.12129549652934,0
"2927","rubrisciurus_rubriventer",-0.373530489577819,1
"2928","rucervus_duvaucelii",4.96284463025991,0
"2929","rucervus_eldii",4.29045944114839,0
"2930","rucervus_schomburgki",4.70048036579242,0
"2931","rungwecebus_kipunji",2.56494935746154,1
"2932","rupicapra_pyrenaica",3.40119738166216,0
"2933","rupicapra_rupicapra",3.26193531432865,0
"2934","saccopteryx_bilineata",-4.85363154528659,2
"2935","saccopteryx_canescens",-5.68397984736002,2
"2936","saccopteryx_gymnura",-5.52146091786225,2
"2937","saccopteryx_leptura",-5.36019277026612,2
"2938","saccostomus_campestris",-2.97201574693668,1
"2939","saccostomus_mearnsi",-3.09004295302523,1
"2940","saguinus_bicolor",-0.765717873394781,1
"2941","saguinus_geoffroyi",-0.720518377356077,1
"2942","saguinus_imperator",-0.916290731874155,1
"2943","saguinus_labiatus",-0.553385238184787,1
"2944","saguinus_leucopus",-0.82098055206983,1
"2945","saguinus_martinsi",-0.504843552088443,1
"2946","saguinus_melanoleucus",-0.711311151187616,1
"2947","saguinus_midas",-0.616186139423817,1
"2948","saguinus_mystax",-0.481266821524446,1
"2949","saguinus_niger",-0.525600909348145,1
"2950","saguinus_oedipus",-0.843970070294529,1
"2951","saguinus_tripartitus",-0.932674211124679,1
"2952","saiga_tatarica",3.36729582998647,0
"2953","saimiri_boliviensis",-0.486133011175619,1
"2954","saimiri_ustus",0,1
"2955","saimiri_vanzolinii",-0.26188437963064,1
"2956","salanoia_concolor",-0.430782916092454,1
"2957","salinomys_delicatus",-4.38202663467388,1
"2958","salpingotus_kozlovi",-4.65646348037564,1
"2959","santamartamys_rufodorsalis",-1.93240179903052,0
"2960","sapajus_apella",0.916290731874155,1
"2961","sapajus_cay",1.00246842811521,0
"2962","sapajus_flavius",0.936093359170335,1
"2963","sapajus_libidinosus",1.16315080980568,1
"2964","sapajus_macrocephalus",1.16315080980568,1
"2965","sapajus_nigritus",1.16315080980568,1
"2966","sapajus_robustus",1.16315080980568,1
"2967","sapajus_xanthosternos",1.16315080980568,1
"2968","sarcophilus_harrisii",2.39789527279837,2
"2969","sauromys_petrophilus",-4.27586643884549,2
"2970","saxatilomys_paulinae",-2.24526002637478,2
"2971","scalopus_aquaticus",-2.39360449138121,2
"2972","scapanulus_oweni",-3.30770703857482,1
"2973","scapanus_latimanus",-2.90042209374967,2
"2974","scapanus_orarius",-2.79360808946386,2
"2975","scapanus_townsendii",-1.9540431322855,2
"2976","scapteromys_aquaticus",-2.14814873968963,1
"2977","scapteromys_tumidus",-1.9241486572738,1
"2978","scaptochirus_moschatus",-2.40240542827626,2
"2979","scaptonyx_fusicaudus",-4.42284862919414,2
"2980","sciurillus_pusillus",-3.24419363285249,0
"2981","sciurotamias_davidianus",-0.83586348276154,0
"2982","sciurus_aberti",-0.471604910612709,0
"2983","sciurus_aestuans",-1.68739945390381,0
"2984","sciurus_anomalus",-1.36257783450257,0
"2985","sciurus_aureogaster",-0.519193873436507,0
"2986","sciurus_carolinensis",-0.680230955293399,0
"2987","sciurus_colliaei",-0.697155201957484,0
"2988","sciurus_deppei",-1.66073120682165,0
"2989","sciurus_gilvigularis",-0.219400565035375,0
"2990","sciurus_granatensis",-1.38629436111989,0
"2991","sciurus_griseus",-0.313341819232359,0
"2992","sciurus_ignitus",-1.66073120682165,0
"2993","sciurus_igniventris",-0.356674943938732,0
"2994","sciurus_lis",-1.33067045737189,0
"2995","sciurus_niger",-0.271939965503173,0
"2996","sciurus_oculatus",-0.430782916092454,0
"2997","sciurus_pyrrhinus",-0.729811164931537,0
"2998","sciurus_spadiceus",-0.908074577102815,0
"2999","sciurus_stramineus",-0.836324950236273,0
"3000","sciurus_variegatoides",-0.723606388044654,0
"3001","sciurus_vulgaris",-1.09961278900169,0
"3002","scolomys_ucayalensis",-3.63061054598996,1
"3003","scotinomys_teguina",-4.48295255326384,2
"3004","scotinomys_xerampelinus",-4.19970507787993,2
"3005","scotoecus_hirundo",-4.67774087882293,2
"3006","scotomanes_ornatus",-3.68887945411394,2
"3007","scotonycteris_ophiodon",-2.69562768110365,0
"3008","scotonycteris_zenkeri",-3.87280229227486,0
"3009","scotophilus_borbonicus",-4.01738352108597,2
"3010","scotophilus_dinganii",-3.6848874328444,2
"3011","scotophilus_heathii",-3.36390159691846,2
"3012","scotophilus_kuhlii",-3.87762157871081,2
"3013","scotophilus_leucogaster",-3.90207267457498,2
"3014","scotophilus_marovaza",-4.25451331437492,2
"3015","scotophilus_nigrita",-2.29263476214088,2
"3016","scotophilus_nux",-3.50655789731998,2
"3017","scotophilus_robustus",-3.1055471395612,2
"3018","scotophilus_tandrefana",-4.25451331437492,2
"3019","scotophilus_viridis",-3.93222571274567,2
"3020","sekeetamys_calurus",-2.89498237045385,1
"3021","semnopithecus_entellus",2.67414864942653,0
"3022","setifer_setosus",-1.22417551164346,2
"3023","setonix_brachyurus",1.17865499634165,0
"3024","sicista_betulina",-4.8283137373023,1
"3025","sicista_caucasica",-4.60517018598809,1
"3026","sicista_concolor",-5.03595310208055,1
"3027","sicista_kazbegica",-4.96184512992682,1
"3028","sicista_kluchorica",-4.89285225843987,1
"3029","sicista_napaea",-4.60517018598809,1
"3030","sicista_severtzovi",-4.49184150068109,1
"3031","sicista_strandi",-4.57561138374655,1
"3032","sicista_tianshanica",-4.46540824361293,1
"3033","sigmodon_alleni",-1.72036947314138,1
"3034","sigmodon_alstoni",-2.8877751320489,1
"3035","sigmodon_arizonae",-1.6194882482876,1
"3036","sigmodon_fulviventer",-1.54177926396029,1
"3037","sigmodon_hirsutus",-1.76317201237614,1
"3038","sigmodon_hispidus",-2.3816283003345,1
"3039","sigmodon_leucotis",-1.99878363866238,1
"3040","sigmodon_mascotensis",-2.12026353620009,1
"3041","sigmodon_ochrognathus",-2.10373423424888,1
"3042","sigmodon_peruanus",-2.4224953896666,1
"3043","sigmodon_toltecus",-2.99573227355399,0
"3044","sigmodontomys_alfari",-2.99573227355399,0
"3045","simias_concolor",2.07693841146172,0
"3046","sminthopsis_aitkeni",-3.79423996977176,2
"3047","sminthopsis_archeri",-4.13516655674236,2
"3048","sminthopsis_bindi",-4.13516655674236,2
"3049","sminthopsis_butleri",-3.68887945411394,2
"3050","sminthopsis_crassicaudata",-4.19970507787993,2
"3051","sminthopsis_dolichura",-4.29768548624013,2
"3052","sminthopsis_douglasi",-2.90042209374967,2
"3053","sminthopsis_gilberti",-3.93734081341244,2
"3054","sminthopsis_granulipes",-3.68887945411394,2
"3055","sminthopsis_griseoventer",-4.04555439805267,2
"3056","sminthopsis_hirtipes",-4.19970507787993,2
"3057","sminthopsis_longicaudata",-4.01738352108597,2
"3058","sminthopsis_macroura",-3.91202300542815,2
"3059","sminthopsis_murina",-4.07454193492592,2
"3060","sminthopsis_ooldea",-4.50986000618377,2
"3061","sminthopsis_psammophila",-3.39620984015112,2
"3062","sminthopsis_virginiae",-3.34387231504289,2
"3063","sminthopsis_youngsoni",-4.59521985513492,2
"3064","solenodon_cubanus",-0.430782916092454,1
