"","Order.1.2","Binomial.1.2","log_mass_kg","diet7"
"2749","Chiroptera","pteropus_mahaganus",-1.38070998282599,0
"2750","Chiroptera","pteropus_mariannus",-0.790760009426946,0
"2751","Chiroptera","pteropus_molossinus",-1.72597172869005,0
"2752","Chiroptera","pteropus_neohibernicus",-0.0337636301528091,0
"2753","Chiroptera","pteropus_niger",-0.78460479104878,0
"2754","Chiroptera","pteropus_ornatus",-1.10866262452161,0
"2755","Chiroptera","pteropus_personatus",-2.05963891438366,0
"2756","Chiroptera","pteropus_pohlei",-1.0700248318162,0
"2757","Chiroptera","pteropus_poliocephalus",-0.287815414674793,0
"2758","Chiroptera","pteropus_pumilus",-1.69608571915977,0
"2759","Chiroptera","pteropus_rayneri",-0.3222735172214,0
"2760","Chiroptera","pteropus_rodricensis",-1.37120872370185,0
"2761","Chiroptera","pteropus_rufus",-1.01887732064926,0
"2762","Chiroptera","pteropus_samoensis",-1.17118298150295,0
"2763","Chiroptera","pteropus_scapulatus",-0.804078741267227,0
"2764","Chiroptera","pteropus_speciosus",-1.12732045280485,0
"2765","Chiroptera","pteropus_temminckii",-1.38629436111989,0
"2766","Chiroptera","pteropus_tonganus",-0.871556400533984,0
"2767","Chiroptera","pteropus_vampyrus",-0.0662466458189263,0
"2768","Chiroptera","pteropus_vetulus",-1.91054300521802,0
"2769","Chiroptera","pteropus_voeltzkowi",-0.639606413631916,0
"2770","Chiroptera","pteropus_woodfordi",-2.12611394987827,0
"2771","Scandentia","ptilocercus_lowii",-3.17246945205404,6
"2772","Cetartiodactyla","pudu_mephistophiles",2.26176309847379,0
"2773","Cetartiodactyla","pudu_puda",2.2772570285469,0
"2774","Carnivora","puma_concolor",3.94352167248752,1
"2775","Rodentia","punomys_kofordi",-2.50103603171788,0
"2776","Carnivora","pusa_caspica",4.45434729625351,5
"2777","Carnivora","pusa_hispida",4.50976000118343,5
"2778","Carnivora","pusa_sibirica",4.49980967033027,5
"2779","Primates","pygathrix_cinerea",2.11745960886736,0
"2780","Primates","pygathrix_nemaeus",2.11745960886736,0
"2781","Primates","pygathrix_nigripes",2.11745960886736,0
"2782","Rodentia","pygeretmus_pumilio",-2.95651156040071,4
"2783","Chiroptera","pygoderma_bilabiatum",-3.98998454689786,0
"2784","Cetartiodactyla","rangifer_tarandus",4.45474256696096,0
"2785","Cetartiodactyla","raphicerus_campestris",2.35137525716348,0
"2786","Cetartiodactyla","raphicerus_melanotis",2.32726794943927,0
"2787","Cetartiodactyla","raphicerus_sharpei",2.2512812722353,0
"2788","Rodentia","rattus_andamanensis",-2.04794287462046,4
"2789","Rodentia","rattus_argentiventer",-2.01665455358107,4
"2790","Rodentia","rattus_baluensis",-2.2182439445603,4
"2791","Rodentia","rattus_colletti",-2.79688141480883,4
"2792","Rodentia","rattus_everetti",-1.36649173382371,4
"2793","Rodentia","rattus_exulans",-3.05124498348425,4
"2794","Rodentia","rattus_fuscipes",-2.01740615076038,4
"2795","Rodentia","rattus_giluwensis",-2.14814873968963,4
"2796","Rodentia","rattus_hoffmanni",-1.9173226922034,4
"2797","Rodentia","rattus_leucopus",-1.76200651107871,4
"2798","Rodentia","rattus_losea",-2.56394985712845,4
"2799","Rodentia","rattus_lutreolus",-2.24431618487007,4
"2800","Rodentia","rattus_morotaiensis",-1.90851802983825,4
"2801","Rodentia","rattus_niobe",-3.07694232897953,4
"2802","Rodentia","rattus_nitidus",-2.01365380114183,4
"2803","Rodentia","rattus_norvegicus",-1.03086018661729,4
"2804","Rodentia","rattus_novaeguineae",-2.01740615076038,4
"2805","Rodentia","rattus_praetor",-1.58914520916634,4
"2806","Rodentia","rattus_pyctoris",-1.99510039324608,4
"2807","Rodentia","rattus_rattus",-1.72428775411304,4
"2808","Rodentia","rattus_satarae",-1.71479842809193,4
"2809","Rodentia","rattus_sordidus",-1.84832982071645,4
"2810","Rodentia","rattus_steini",-1.86433016206289,4
"2811","Rodentia","rattus_tanezumi",-2.00991547903123,4
"2812","Rodentia","rattus_tiomanicus",-2.04022082852655,4
"2813","Rodentia","rattus_tunneyi",-2.0874737133771,4
"2814","Rodentia","rattus_verecundus",-2.22100510600162,4
"2815","Rodentia","rattus_villosissimus",-2.00991547903123,4
"2816","Rodentia","ratufa_affinis",0.145225252152779,6
"2817","Rodentia","ratufa_bicolor",0.717839793150317,6
"2818","Cetartiodactyla","redunca_arundinum",4.06044818294684,0
"2819","Cetartiodactyla","redunca_fulvorufula",3.38438687350952,0
"2820","Cetartiodactyla","redunca_redunca",3.7853344329312,0
"2821","Rodentia","reithrodon_auritus",-2.64648484544406,0
"2822","Rodentia","reithrodontomys_bakeri",-3.65738078705457,0
"2823","Rodentia","reithrodontomys_brevirostris",-4.35052796761451,0
"2824","Rodentia","reithrodontomys_chrysopsis",-3.9633162998157,0
"2825","Rodentia","reithrodontomys_creper",-3.78099474302174,0
"2826","Rodentia","reithrodontomys_fulvescens",-4.47414192358169,0
"2827","Rodentia","reithrodontomys_gracilis",-4.39815601660377,0
"2828","Rodentia","reithrodontomys_hirsutus",-3.91202300542815,0
"2829","Rodentia","reithrodontomys_humulis",-4.79149976417958,0
"2830","Rodentia","reithrodontomys_megalotis",-4.66704558970618,0
"2831","Rodentia","reithrodontomys_mexicanus",-4.13516655674236,0
"2832","Rodentia","reithrodontomys_microdon",-3.91202300542815,0
"2833","Rodentia","reithrodontomys_montanus",-4.51899248974704,0
"2834","Rodentia","reithrodontomys_raviventris",-4.50081017066385,0
"2835","Rodentia","reithrodontomys_spectabilis",-3.90207267457498,0
"2836","Rodentia","reithrodontomys_sumichrasti",-3.9633162998157,0
"2837","Rodentia","reithrodontomys_tenuirostris",-3.91202300542815,0
"2838","Rodentia","reithrodontomys_zacatecae",-4.6356293934728,0
"2839","Rodentia","rhabdomys_pumilio",-3.19174715747995,4
"2840","Rodentia","rheithrosciurus_macrotis",0.20294084399669,0
"2841","Rodentia","rheomys_raptor",-3.27016911925575,3
"2842","Perissodactyla","rhinoceros_sondaicus",7.46737106691756,0
"2843","Perissodactyla","rhinoceros_unicornis",7.37921597119587,0
"2844","Chiroptera","rhinolophus_affinis",-4.29768548624013,3
"2845","Chiroptera","rhinolophus_alcyone",-3.97389840914623,3
"2846","Chiroptera","rhinolophus_arcuatus",-4.73300355749798,3
"2847","Chiroptera","rhinolophus_blasii",-4.6356293934728,3
"2848","Chiroptera","rhinolophus_celebensis",-5.00564775258522,3
"2849","Chiroptera","rhinolophus_clivosus",-4.15409456662788,3
"2850","Chiroptera","rhinolophus_creaghi",-4.42284862919414,3
"2851","Chiroptera","rhinolophus_darlingi",-4.65646348037564,3
"2852","Chiroptera","rhinolophus_denti",-5.08320598693109,3
"2853","Chiroptera","rhinolophus_eloquens",-3.95806694392955,3
"2854","Chiroptera","rhinolophus_euryale",-4.80362112471193,3
"2855","Chiroptera","rhinolophus_euryotis",-4.24749574171628,3
"2856","Chiroptera","rhinolophus_ferrumequinum",-3.85848223850012,3
"2857","Chiroptera","rhinolophus_formosae",-3.91202300542815,3
"2858","Chiroptera","rhinolophus_fumigatus",-4.35052796761451,3
"2859","Chiroptera","rhinolophus_hipposideros",-5.36019277026612,3
"2860","Chiroptera","rhinolophus_landeri",-4.72170400224404,3
"2861","Chiroptera","rhinolophus_luctus",-3.39620984015112,3
"2862","Chiroptera","rhinolophus_macrotis",-5.08320598693109,3
"2863","Chiroptera","rhinolophus_malayanus",-5.00564775258522,3
"2864","Chiroptera","rhinolophus_marshalli",-5.29831736654804,3
"2865","Chiroptera","rhinolophus_megaphyllus",-4.59521985513492,3
"2866","Chiroptera","rhinolophus_mehelyi",-4.39815601660377,3
"2867","Chiroptera","rhinolophus_paradoxolophus",-4.80362112471193,3
"2868","Chiroptera","rhinolophus_pearsonii",-4.43965574751052,3
"2869","Chiroptera","rhinolophus_philippinensis",-4.57561138374655,3
"2870","Chiroptera","rhinolophus_pusillus",-4.93367425296013,3
"2871","Chiroptera","rhinolophus_rex",-4.48295255326384,3
"2872","Chiroptera","rhinolophus_rouxii",-4.43965574751052,3
"2873","Chiroptera","rhinolophus_ruwenzorii",-4.03985637693803,3
"2874","Chiroptera","rhinolophus_shameli",-4.64599218050835,3
"2875","Chiroptera","rhinolophus_simulator",-4.81589121730374,3
"2876","Chiroptera","rhinolophus_sinicus",-4.45675018086982,3
"2877","Chiroptera","rhinolophus_stheno",-4.84089251950916,3
"2878","Chiroptera","rhinolophus_subrufus",-4.23360662955561,3
"2879","Chiroptera","rhinolophus_swinnyi",-4.94766049493487,3
"2880","Chiroptera","rhinolophus_thomasi",-4.79149976417958,3
"2881","Chiroptera","rhinolophus_trifoliatus",-4.23360662955561,3
"2882","Chiroptera","rhinolophus_virgo",-5.11599580975408,3
"2883","Chiroptera","rhinonicteris_aurantia",-4.73300355749798,3
"2884","Chiroptera","rhinophylla_alethina",-4.26869794936688,4
"2885","Chiroptera","rhinophylla_fischerae",-4.54690127786412,4
"2886","Chiroptera","rhinophylla_pumilio",-4.64599218050835,4
"2887","Primates","rhinopithecus_avunculus",2.07944154167984,0
"2888","Primates","rhinopithecus_bieti",2.29857707159651,0
"2889","Primates","rhinopithecus_brelichi",2.4423470353692,0
"2890","Primates","rhinopithecus_roxellana",2.49526943682355,0
"2891","Primates","rhinopithecus_strykeri",2.42036812865043,0
"2892","Chiroptera","rhinopoma_hardwickii",-4.25451331437492,3
"2893","Chiroptera","rhinopoma_microphyllum",-3.57912859015482,3
"2894","Chiroptera","rhinopoma_muscatellum",-4.69948086545933,3
"2895","Rodentia","rhinosciurus_laticaudatus",-1.47709472544639,4
"2896","Rodentia","rhipidomys_macconnelli",-3.17965511171492,4
"2897","Rodentia","rhipidomys_mastacalis",-2.55747734262284,4
"2898","Rodentia","rhipidomys_nitela",-2.88240358824699,4
"2899","Rodentia","rhipidomys_wetzeli",-2.41911890925,4
"2900","Rodentia","rhizomys_pruinosus",0.896088024556636,0
"2901","Rodentia","rhizomys_sinensis",-0.145025772050258,0
"2902","Chiroptera","rhogeessa_aeneus",-5.68397984736002,3
"2903","Chiroptera","rhogeessa_alleni",-4.93367425296013,3
"2904","Chiroptera","rhogeessa_genowaysi",-5.29831736654804,3
"2905","Chiroptera","rhogeessa_gracilis",-5.09946650780287,3
"2906","Chiroptera","rhogeessa_io",-5.29831736654804,3
"2907","Chiroptera","rhogeessa_mira",-5.77635316749104,3
"2908","Chiroptera","rhogeessa_parvula",-5.42615073805792,3
"2909","Chiroptera","rhogeessa_tumida",-5.40367788220586,3
"2910","Rodentia","rhombomys_opimus",-1.93794197940614,0
"2911","Macroscelidea","rhynchocyon_petersi",-0.858021823750179,3
"2912","Macroscelidea","rhynchocyon_udzungwensis",-0.341082849178896,5
"2913","Carnivora","rhynchogale_melleri",0.916290731874155,6
"2914","Paucituberculata","rhyncholestes_raphanurus",-3.86323284125871,4
"2915","Peramelemorphia","rhynchomeles_prattorum",-0.235469201004847,6
"2916","Rodentia","rhynchomys_banahao",-1.86433016206289,3
"2917","Rodentia","rhynchomys_isarogensis",-1.99510039324608,3
"2918","Rodentia","rhynchomys_soricoides",-1.8578992717326,3
"2919","Rodentia","rhynchomys_tapulao",-1.91054300521802,3
"2920","Chiroptera","rhynchonycteris_naso",-5.5727542122498,3
"2921","Lagomorpha","romerolagus_diazi",-0.740867916771357,0
"2922","Chiroptera","rousettus_aegyptiacus",-2.02343935156455,0
"2923","Chiroptera","rousettus_amplexicaudatus",-2.4949569856415,0
"2924","Chiroptera","rousettus_leschenaultii",-2.33201390368486,0
"2925","Chiroptera","rousettus_madagascariensis",-2.7790092900427,0
"2926","Chiroptera","rousettus_obliviosus",-3.12129549652934,0
"2927","Rodentia","rubrisciurus_rubriventer",-0.373530489577819,4
"2928","Cetartiodactyla","rucervus_duvaucelii",4.96284463025991,0
"2929","Cetartiodactyla","rucervus_eldii",4.29045944114839,0
"2930","Cetartiodactyla","rucervus_schomburgki",4.70048036579242,0
"2931","Primates","rungwecebus_kipunji",2.56494935746154,4
"2932","Cetartiodactyla","rupicapra_pyrenaica",3.40119738166216,0
"2933","Cetartiodactyla","rupicapra_rupicapra",3.26193531432865,0
"2934","Chiroptera","saccopteryx_bilineata",-4.85363154528659,3
"2935","Chiroptera","saccopteryx_canescens",-5.68397984736002,3
"2936","Chiroptera","saccopteryx_gymnura",-5.52146091786225,3
"2937","Chiroptera","saccopteryx_leptura",-5.36019277026612,3
"2938","Rodentia","saccostomus_campestris",-2.97201574693668,4
"2939","Rodentia","saccostomus_mearnsi",-3.09004295302523,4
"2940","Primates","saguinus_bicolor",-0.765717873394781,4
"2941","Primates","saguinus_geoffroyi",-0.720518377356077,4
"2942","Primates","saguinus_imperator",-0.916290731874155,4
"2943","Primates","saguinus_labiatus",-0.553385238184787,4
"2944","Primates","saguinus_leucopus",-0.82098055206983,4
"2945","Primates","saguinus_martinsi",-0.504843552088443,6
"2946","Primates","saguinus_melanoleucus",-0.711311151187616,6
"2947","Primates","saguinus_midas",-0.616186139423817,4
"2948","Primates","saguinus_mystax",-0.481266821524446,4
"2949","Primates","saguinus_niger",-0.525600909348145,6
"2950","Primates","saguinus_oedipus",-0.843970070294529,4
"2951","Primates","saguinus_tripartitus",-0.932674211124679,4
"2952","Cetartiodactyla","saiga_tatarica",3.36729582998647,0
"2953","Primates","saimiri_boliviensis",-0.486133011175619,6
"2954","Primates","saimiri_ustus",0,6
"2955","Primates","saimiri_vanzolinii",-0.26188437963064,6
"2956","Carnivora","salanoia_concolor",-0.430782916092454,6
"2957","Rodentia","salinomys_delicatus",-4.38202663467388,4
"2958","Rodentia","salpingotus_kozlovi",-4.65646348037564,4
"2959","Rodentia","santamartamys_rufodorsalis",-1.93240179903052,0
"2960","Primates","sapajus_apella",0.916290731874155,6
"2961","Primates","sapajus_cay",1.00246842811521,0
"2962","Primates","sapajus_flavius",0.936093359170335,6
"2963","Primates","sapajus_libidinosus",1.16315080980568,6
"2964","Primates","sapajus_macrocephalus",1.16315080980568,6
"2965","Primates","sapajus_nigritus",1.16315080980568,6
"2966","Primates","sapajus_robustus",1.16315080980568,6
"2967","Primates","sapajus_xanthosternos",1.16315080980568,6
"2968","Dasyuromorphia","sarcophilus_harrisii",2.39789527279837,1
"2969","Chiroptera","sauromys_petrophilus",-4.27586643884549,3
"2970","Rodentia","saxatilomys_paulinae",-2.24526002637478,3
"2971","Eulipotyphla","scalopus_aquaticus",-2.39360449138121,3
"2972","Eulipotyphla","scapanulus_oweni",-3.30770703857482,3
"2973","Eulipotyphla","scapanus_latimanus",-2.90042209374967,3
"2974","Eulipotyphla","scapanus_orarius",-2.79360808946386,3
"2975","Eulipotyphla","scapanus_townsendii",-1.9540431322855,3
"2976","Rodentia","scapteromys_aquaticus",-2.14814873968963,4
"2977","Rodentia","scapteromys_tumidus",-1.9241486572738,4
"2978","Eulipotyphla","scaptochirus_moschatus",-2.40240542827626,3
"2979","Eulipotyphla","scaptonyx_fusicaudus",-4.42284862919414,3
"2980","Rodentia","sciurillus_pusillus",-3.24419363285249,0
"2981","Rodentia","sciurotamias_davidianus",-0.83586348276154,0
"2982","Rodentia","sciurus_aberti",-0.471604910612709,0
"2983","Rodentia","sciurus_aestuans",-1.68739945390381,0
"2984","Rodentia","sciurus_anomalus",-1.36257783450257,0
"2985","Rodentia","sciurus_aureogaster",-0.519193873436507,0
"2986","Rodentia","sciurus_carolinensis",-0.680230955293399,0
"2987","Rodentia","sciurus_colliaei",-0.697155201957484,0
"2988","Rodentia","sciurus_deppei",-1.66073120682165,0
"2989","Rodentia","sciurus_gilvigularis",-0.219400565035375,0
"2990","Rodentia","sciurus_granatensis",-1.38629436111989,0
"2991","Rodentia","sciurus_griseus",-0.313341819232359,0
"2992","Rodentia","sciurus_ignitus",-1.66073120682165,0
"2993","Rodentia","sciurus_igniventris",-0.356674943938732,0
"2994","Rodentia","sciurus_lis",-1.33067045737189,0
"2995","Rodentia","sciurus_niger",-0.271939965503173,0
"2996","Rodentia","sciurus_oculatus",-0.430782916092454,0
"2997","Rodentia","sciurus_pyrrhinus",-0.729811164931537,0
"2998","Rodentia","sciurus_spadiceus",-0.908074577102815,0
"2999","Rodentia","sciurus_stramineus",-0.836324950236273,0
"3000","Rodentia","sciurus_variegatoides",-0.723606388044654,0
"3001","Rodentia","sciurus_vulgaris",-1.09961278900169,0
"3002","Rodentia","scolomys_ucayalensis",-3.63061054598996,4
"3003","Rodentia","scotinomys_teguina",-4.48295255326384,3
"3004","Rodentia","scotinomys_xerampelinus",-4.19970507787993,3
"3005","Chiroptera","scotoecus_hirundo",-4.67774087882293,3
"3006","Chiroptera","scotomanes_ornatus",-3.68887945411394,3
"3007","Chiroptera","scotonycteris_ophiodon",-2.69562768110365,0
"3008","Chiroptera","scotonycteris_zenkeri",-3.87280229227486,0
"3009","Chiroptera","scotophilus_borbonicus",-4.01738352108597,3
"3010","Chiroptera","scotophilus_dinganii",-3.6848874328444,3
"3011","Chiroptera","scotophilus_heathii",-3.36390159691846,3
"3012","Chiroptera","scotophilus_kuhlii",-3.87762157871081,3
"3013","Chiroptera","scotophilus_leucogaster",-3.90207267457498,3
"3014","Chiroptera","scotophilus_marovaza",-4.25451331437492,3
"3015","Chiroptera","scotophilus_nigrita",-2.29263476214088,3
"3016","Chiroptera","scotophilus_nux",-3.50655789731998,3
"3017","Chiroptera","scotophilus_robustus",-3.1055471395612,3
"3018","Chiroptera","scotophilus_tandrefana",-4.25451331437492,3
"3019","Chiroptera","scotophilus_viridis",-3.93222571274567,3
"3020","Rodentia","sekeetamys_calurus",-2.89498237045385,4
"3021","Primates","semnopithecus_entellus",2.67414864942653,0
"3022","Afrosoricida","setifer_setosus",-1.22417551164346,5
"3023","Diprotodontia","setonix_brachyurus",1.17865499634165,0
"3024","Rodentia","sicista_betulina",-4.8283137373023,4
"3025","Rodentia","sicista_caucasica",-4.60517018598809,4
"3026","Rodentia","sicista_concolor",-5.03595310208055,4
"3027","Rodentia","sicista_kazbegica",-4.96184512992682,4
"3028","Rodentia","sicista_kluchorica",-4.89285225843987,4
"3029","Rodentia","sicista_napaea",-4.60517018598809,4
"3030","Rodentia","sicista_severtzovi",-4.49184150068109,4
"3031","Rodentia","sicista_strandi",-4.57561138374655,4
"3032","Rodentia","sicista_tianshanica",-4.46540824361293,4
"3033","Rodentia","sigmodon_alleni",-1.72036947314138,4
"3034","Rodentia","sigmodon_alstoni",-2.8877751320489,4
"3035","Rodentia","sigmodon_arizonae",-1.6194882482876,4
"3036","Rodentia","sigmodon_fulviventer",-1.54177926396029,4
"3037","Rodentia","sigmodon_hirsutus",-1.76317201237614,4
"3038","Rodentia","sigmodon_hispidus",-2.3816283003345,4
"3039","Rodentia","sigmodon_leucotis",-1.99878363866238,4
"3040","Rodentia","sigmodon_mascotensis",-2.12026353620009,4
"3041","Rodentia","sigmodon_ochrognathus",-2.10373423424888,4
"3042","Rodentia","sigmodon_peruanus",-2.4224953896666,4
"3043","Rodentia","sigmodon_toltecus",-2.99573227355399,0
"3044","Rodentia","sigmodontomys_alfari",-2.99573227355399,0
"3045","Primates","simias_concolor",2.07693841146172,0
"3046","Dasyuromorphia","sminthopsis_aitkeni",-3.79423996977176,5
"3047","Dasyuromorphia","sminthopsis_archeri",-4.13516655674236,5
"3048","Dasyuromorphia","sminthopsis_bindi",-4.13516655674236,5
"3049","Dasyuromorphia","sminthopsis_butleri",-3.68887945411394,5
"3050","Dasyuromorphia","sminthopsis_crassicaudata",-4.19970507787993,5
"3051","Dasyuromorphia","sminthopsis_dolichura",-4.29768548624013,5
"3052","Dasyuromorphia","sminthopsis_douglasi",-2.90042209374967,5
"3053","Dasyuromorphia","sminthopsis_gilberti",-3.93734081341244,5
"3054","Dasyuromorphia","sminthopsis_granulipes",-3.68887945411394,5
"3055","Dasyuromorphia","sminthopsis_griseoventer",-4.04555439805267,5
"3056","Dasyuromorphia","sminthopsis_hirtipes",-4.19970507787993,5
"3057","Dasyuromorphia","sminthopsis_longicaudata",-4.01738352108597,5
"3058","Dasyuromorphia","sminthopsis_macroura",-3.91202300542815,5
"3059","Dasyuromorphia","sminthopsis_murina",-4.07454193492592,5
"3060","Dasyuromorphia","sminthopsis_ooldea",-4.50986000618377,5
"3061","Dasyuromorphia","sminthopsis_psammophila",-3.39620984015112,5
"3062","Dasyuromorphia","sminthopsis_virginiae",-3.34387231504289,5
"3063","Dasyuromorphia","sminthopsis_youngsoni",-4.59521985513492,5
"3064","Eulipotyphla","solenodon_cubanus",-0.430782916092454,6
"3065","Eulipotyphla","solenodon_paradoxus",-0.105360515657826,6
"3066","Eulipotyphla","solisorex_pearsoni",-2.70905070143579,5
"3067","Rodentia","solomys_salebrosus",-0.923818998294947,0
"3068","Rodentia","sooretamys_angouya",-2.29958958401425,4
"3069","Eulipotyphla","sorex_alpinus",-4.85363154528659,5
"3070","Eulipotyphla","sorex_antinorii",-4.46540824361293,5
"3071","Eulipotyphla","sorex_araneus",-4.60517018598809,5
"3072","Eulipotyphla","sorex_arcticus",-4.80362112471193,5
"3073","Eulipotyphla","sorex_arizonae",-6.03228654162824,5
"3074","Eulipotyphla","sorex_asper",-4.84089251950916,5
"3075","Eulipotyphla","sorex_bairdi",-4.79149976417958,5
"3076","Eulipotyphla","sorex_bedfordiae",-5.02068562994976,5
"3077","Eulipotyphla","sorex_caecutiens",-5.22135632541191,5
"3078","Eulipotyphla","sorex_camtschatica",-5.38169897548709,5
"3079","Eulipotyphla","sorex_cinereus",-5.36019277026612,5
"3080","Eulipotyphla","sorex_coronatus",-4.64599218050835,5
"3081","Eulipotyphla","sorex_cylindricauda",-5.09946650780287,5
"3082","Eulipotyphla","sorex_daphaenodon",-4.99083266680008,5
"3083","Eulipotyphla","sorex_excelsus",-4.89285225843987,5
"3084","Eulipotyphla","sorex_fumeus",-4.8665349501225,5
"3085","Eulipotyphla","sorex_gracillimus",-5.40367788220586,5
"3086","Eulipotyphla","sorex_granarius",-5.06720564558465,5
"3087","Eulipotyphla","sorex_haydeni",-5.65499231048677,5
"3088","Eulipotyphla","sorex_hosonoi",-5.7138328105097,5
"3089","Eulipotyphla","sorex_hoyi",-5.9522438339547,5
"3090","Eulipotyphla","sorex_isodon",-4.66704558970618,5
"3091","Eulipotyphla","sorex_jacksoni",-5.65499231048677,5
"3092","Eulipotyphla","sorex_longirostris",-5.62682143352007,5
"3093","Eulipotyphla","sorex_lyelli",-5.29831736654804,5
"3094","Eulipotyphla","sorex_maritimensis",-4.91988093082779,5
"3095","Eulipotyphla","sorex_milleri",-4.96184512992682,5
"3096","Eulipotyphla","sorex_minutissimus",-5.99146454710798,5
"3097","Eulipotyphla","sorex_minutus",-5.40367788220586,5
"3098","Eulipotyphla","sorex_mirabilis",-4.38202663467388,5
"3099","Eulipotyphla","sorex_monticolus",-5.24004845842406,5
"3100","Eulipotyphla","sorex_ornatus",-5.29831736654804,5
"3101","Eulipotyphla","sorex_pacificus",-5.00564775258522,5
"3102","Eulipotyphla","sorex_palustris",-4.30506559353775,5
"3103","Eulipotyphla","sorex_portenkoi",-5.59942245933196,5
"3104","Eulipotyphla","sorex_preblei",-5.77635316749104,5
"3105","Eulipotyphla","sorex_raddei",-4.60517018598809,5
"3106","Eulipotyphla","sorex_roboratus",-4.69948086545933,5
"3107","Eulipotyphla","sorex_rohweri",-5.27851473925186,5
"3108","Eulipotyphla","sorex_samniticus",-4.79149976417958,5
"3109","Eulipotyphla","sorex_satunini",-4.89285225843987,5
"3110","Eulipotyphla","sorex_saussurei",-5.36019277026612,5
"3111","Eulipotyphla","sorex_shinto",-5.13280292807046,5
"3112","Eulipotyphla","sorex_tenellus",-5.5727542122498,5
"3113","Eulipotyphla","sorex_trowbridgii",-5.5727542122498,5
"3114","Eulipotyphla","sorex_tundrensis",-4.8665349501225,5
"3115","Eulipotyphla","sorex_ugyunak",-5.62682143352007,5
"3116","Eulipotyphla","sorex_unguiculatus",-4.61522052184159,5
"3117","Eulipotyphla","sorex_vagrans",-5.13280292807046,5
"3118","Eulipotyphla","sorex_volnuchini",-5.20300718674371,5
"3119","Eulipotyphla","sorex_yukonicus",-6.4377516497364,5
"3120","Eulipotyphla","soriculus_nigrescens",-4.26869794936688,5
"3121","Cetartiodactyla","sotalia_fluviatilis",4.00733318523247,1
"3122","Cetartiodactyla","sotalia_guianensis",4.38202663467388,5
"3123","Cetartiodactyla","sousa_chinensis",5.63478960316925,5
"3124","Rodentia","spalacopus_cyanus",-2.05963891438366,0
"3125","Rodentia","spalax_arenarius",-0.653926467406664,0
"3126","Rodentia","spalax_microphthalmus",-0.755022584278033,0
"3127","Rodentia","spalax_zemni",-1.24653241874473,0
"3128","Carnivora","speothos_venaticus",1.79175946922805,1
"3129","Rodentia","spermophilopsis_leptodactylus",-0.510825623765991,4
"3130","Rodentia","spermophilus_alashanicus",-1.57021719928082,4
"3131","Rodentia","spermophilus_citellus",-1.23787435600162,4
"3132","Rodentia","spermophilus_erythrogenys",-1.03563748950672,4
"3133","Rodentia","spermophilus_fulvus",-0.517514611916787,4
"3134","Rodentia","spermophilus_major",-0.24079848655293,4
"3135","Rodentia","spermophilus_musicus",-1.14916901228526,4
"3136","Rodentia","spermophilus_pallidicauda",-0.822117561856905,6
"3137","Rodentia","spermophilus_pygmaeus",-1.99510039324608,4
"3138","Rodentia","spermophilus_relictus",-0.510825623765991,4
"3139","Rodentia","spermophilus_suslicus",-1.37832619147071,4
"3140","Rodentia","spermophilus_taurensis",-1.60594402317984,6
"3141","Rodentia","spermophilus_xanthoprymnus",-1.23890937420683,4
"3142","Chiroptera","sphaerias_blanfordi",-3.56843330103807,0
"3143","Chiroptera","sphaeronycteris_toxophyllum",-4.1227440367438,0
"3144","Diprotodontia","spilocuscus_maculatus",1.63057298496406,0
"3145","Diprotodontia","spilocuscus_rufoniger",1.79175946922805,0
"3146","Rodentia","srilankamys_ohiensis",-2.0754495204103,4
"3147","Rodentia","steatomys_krebsii",-3.87762157871081,4
"3148","Rodentia","steatomys_parvus",-4.72170400224404,4
"3149","Cetartiodactyla","stenella_attenuata",4.05004430332552,5
"3150","Cetartiodactyla","stenella_clymene",4.21950770517611,5
"3151","Cetartiodactyla","stenella_coeruleoalba",4.9119193211571,5
"3152","Cetartiodactyla","stenella_frontalis",4.70048036579242,5
"3153","Cetartiodactyla","stenella_longirostris",3.92197333628131,5
"3154","Cetartiodactyla","steno_bredanensis",4.86753445045558,5
"3155","Rodentia","stenocephalemys_albipes",-2.76939383134326,4
"3156","Rodentia","stenocephalemys_albocaudata",-1.93794197940614,4
"3157","Rodentia","stenocephalemys_griseicauda",-2.4569024533784,4
"3158","Chiroptera","stenoderma_rufum",-3.87762157871081,0
"3159","Rodentia","stochomys_longicaudatus",-2.64507540194082,4
"3160","Diprotodontia","strigocuscus_celebensis",-0.693147180559945,0
"3161","Diprotodontia","strigocuscus_pelengensis",0.0980337402713654,6
"3162","Chiroptera","sturnira_aratathomasi",-3.02413174807569,0
"3163","Chiroptera","sturnira_bidens",-4.03985637693803,0
"3164","Chiroptera","sturnira_bogotensis",-3.87280229227486,0
"3165","Chiroptera","sturnira_erythromos",-4.19306053516126,0
"3166","Chiroptera","sturnira_lilium",-3.95806694392955,0
"3167","Chiroptera","sturnira_ludovici",-3.86323284125871,0
"3168","Chiroptera","sturnira_luisi",-3.86323284125871,0
"3169","Chiroptera","sturnira_magna",-3.02413174807569,0
"3170","Chiroptera","sturnira_mordax",-3.6848874328444,0
"3171","Chiroptera","sturnira_oporaphilum",-3.63061054598996,0
"3172","Chiroptera","sturnira_tildae",-3.72970144863419,0
"3173","Chiroptera","styloctenium_mindorensis",-1.55116900431012,0
"3174","Chiroptera","styloctenium_wallacei",-1.75446368448436,0
"3175","Rodentia","stylodipus_andrewsi",-2.81341071676004,0
